features,count,auc
"['L30_Fiedler', 'L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L0_Fiedler']",5,0.8630456808070128
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8628614678568426
"['L1_Entropy', 'L15_Fiedler', 'L26_Fiedler', 'L27_Fiedler', 'L0_Fiedler']",5,0.8627132965708358
"['L30_Smoothness', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.8626972780534298
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L0_Fiedler']",5,0.8625330882500171
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.862465009551041
"['L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L6_HFER']",4,0.8624249632575258
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8621966993844884
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.8621526484616217
"['L1_Entropy', 'L30_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L0_Fiedler']",5,0.8621406345735669
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L26_HFER', 'L0_Fiedler']",5,0.8619724401408027
"['L1_Entropy', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.8619484123646936
"['L15_Fiedler', 'L26_Fiedler', 'L23_Entropy', 'L0_Fiedler', 'L6_HFER']",5,0.8618803336657176
"['L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.86186031051896
"['L15_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.8618563058896083
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L24_HFER', 'L0_Fiedler']",5,0.8616240373872197
"['L15_Fiedler', 'L26_Fiedler', 'L19_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.8616000096111104
"['L28_Fiedler', 'L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L0_Fiedler']",5,0.8615679725762981
"['L15_Fiedler', 'L26_Fiedler', 'L26_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.8614918846186191
"['L15_Fiedler', 'L26_Fiedler', 'L27_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.861491884618619
"['L15_Fiedler', 'L26_Fiedler', 'L24_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.8614117920315885
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L19_HFER', 'L0_Fiedler']",5,0.8613717457380732
"['L30_Fiedler', 'L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",5,0.8613156809271518
"['L29_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.861287648521691
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L19_HFER', 'L0_Fiedler']",5,0.8612636207455818
"['L1_Entropy', 'L30_Fiedler', 'L0_Fiedler', 'L6_HFER', 'L19_Fiedler']",5,0.8612516068575274
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8612235744520665
"['L30_Fiedler', 'L28_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.861203551305309
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L24_HFER', 'L0_Fiedler']",5,0.8611915374172543
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L0_Fiedler']",5,0.8609913059496778
"['L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L6_HFER', 'L19_Fiedler']",5,0.8609832966909748
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L0_Fiedler']",5,0.8609832966909747
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",4,0.8607750559646951
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L27_Fiedler', 'L0_Fiedler']",5,0.8607590374472891
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L29_Smoothness', 'L0_Fiedler']",5,0.8606989680070161
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L24_HFER', 'L0_Fiedler']",5,0.8606909587483129
"['L1_Entropy', 'L30_Fiedler', 'L30_Smoothness', 'L26_Fiedler', 'L0_Fiedler']",5,0.8606348939373916
"['L30_Fiedler', 'L30_Smoothness', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",5,0.8605948476438763
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8605548013503609
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.8603986208056513
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L26_HFER', 'L0_Fiedler']",5,0.8603906115469482
"['L1_Entropy', 'L30_Fiedler', 'L26_Fiedler', 'L29_Smoothness', 'L0_Fiedler']",5,0.8603785976588938
"['L1_Entropy', 'L30_Fiedler', 'L28_Smoothness', 'L26_Fiedler', 'L0_Fiedler']",5,0.8603545698827846
"['L1_Entropy', 'L30_Fiedler', 'L23_Entropy', 'L0_Fiedler', 'L6_HFER']",5,0.8602904958131601
"['L30_Fiedler', 'L15_Fiedler', 'L28_Smoothness', 'L26_Fiedler', 'L0_Fiedler']",5,0.8602784819251055
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8602384356315901
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L26_HFER', 'L0_Fiedler']",5,0.860230426372887
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L27_Fiedler', 'L0_Fiedler']",5,0.860026190275959
"['L1_Entropy', 'L30_Fiedler', 'L27_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.8598780189899525
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",4,0.8598139449203279
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L19_HFER', 'L0_Fiedler']",5,0.8593213755100897
"['L1_Entropy', 'L30_Fiedler', 'L23_Entropy', 'L27_Fiedler', 'L0_Fiedler']",5,0.859293343104629
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L29_Smoothness', 'L0_Fiedler']",5,0.8592252644056529
"['L28_Fiedler', 'L15_Fiedler', 'L28_Smoothness', 'L26_Fiedler', 'L0_Fiedler']",5,0.8591932273708407
"['L28_Fiedler', 'L30_Smoothness', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",5,0.8591732042240829
"['L1_Entropy', 'L28_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L0_Fiedler']",5,0.8591291533012162
"['L30_Fiedler', 'L15_Fiedler', 'L23_Entropy', 'L0_Fiedler', 'L6_HFER']",5,0.8590530653435371
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8589970005326156
"['L1_Entropy', 'L30_Fiedler', 'L23_Entropy', 'L0_Fiedler', 'L19_Fiedler']",5,0.8589449403510458
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L27_Fiedler', 'L0_Fiedler']",5,0.85877274128893
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L28_Smoothness', 'L0_Fiedler']",5,0.858764732030227
"['L1_Entropy', 'L30_Fiedler', 'L29_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",5,0.8587527181421725
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L0_Fiedler']",4,0.8587487135128208
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L29_Smoothness', 'L0_Fiedler']",5,0.8587166764780088
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8586325792616265
"['L1_Entropy', 'L28_Fiedler', 'L15_Fiedler', 'L28_Smoothness', 'L0_Fiedler']",5,0.858584523709408
"['L30_Fiedler', 'L29_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",5,0.8585484820452443
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8584523709408074
"['L1_Entropy', 'L28_Fiedler', 'L15_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.8584083200179407
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.8584003107592377
"['L30_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.8583842922418317
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L24_HFER', 'L0_Fiedler']",5,0.8583442459483164
"['L30_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.8582401255851766
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L19_HFER', 'L0_Fiedler']",5,0.8581440144807398
"['L1_Entropy', 'L15_Fiedler', 'L27_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.8581079728165759
"['L1_Entropy', 'L28_Fiedler', 'L15_Fiedler', 'L27_Fiedler', 'L0_Fiedler']",5,0.8580479033763031
"['L1_Entropy', 'L28_Fiedler', 'L15_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8579277644957571
"['L30_Fiedler', 'L15_Fiedler', 'L0_Fiedler', 'L6_HFER', 'L19_Fiedler']",5,0.8578957274609449
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",4,0.8578877182022419
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L19_HFER', 'L0_Fiedler']",5,0.8577395469162351
"['L1_Entropy', 'L28_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L0_Fiedler']",5,0.8577355422868835
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L30_Smoothness', 'L0_Fiedler']",5,0.8577315376575321
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8577115145107745
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.8577035052520714
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.85764744044115
"['L30_Fiedler', 'L15_Fiedler', 'L27_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.8576033895182831
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L0_Fiedler']",5,0.8574992691551434
"['L30_Fiedler', 'L15_Fiedler', 'L28_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.8574872552670888
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L24_HFER', 'L0_Fiedler']",5,0.8574071626800582
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.857315056204973
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L25_HFER', 'L0_Fiedler']",5,0.857118829366748
"['L1_Entropy', 'L30_Fiedler', 'L27_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.8570907969612873
"['L1_Entropy', 'L30_Fiedler', 'L29_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.8570347321503659
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L26_HFER', 'L0_Fiedler']",5,0.8569145932698199
"['L1_Entropy', 'L28_Fiedler', 'L28_Smoothness', 'L26_Fiedler', 'L0_Fiedler']",5,0.8568425099414922
"['L1_Entropy', 'L30_Fiedler', 'L27_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.8568264914240863
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8568264914240862
"['L1_Entropy', 'L30_Fiedler', 'L0_Fiedler', 'L6_HFER']",4,0.8566142460684553
"['L1_Entropy', 'L30_Fiedler', 'L28_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.8566102414391038
"['L1_Entropy', 'L15_Fiedler', 'L0_Fiedler', 'L6_HFER', 'L19_Fiedler']",5,0.8565942229216975
"['L1_Entropy', 'L30_Fiedler', 'L23_Entropy', 'L0_Fiedler']",4,0.8565701951455883
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.8565661905162367
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L27_Fiedler', 'L0_Fiedler']",5,0.8565461673694792
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L29_Smoothness', 'L0_Fiedler']",5,0.8565101257053154
"['L1_Entropy', 'L30_Fiedler', 'L24_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.8564740840411517
"['L1_Entropy', 'L28_Fiedler', 'L30_Smoothness', 'L26_Fiedler', 'L0_Fiedler']",5,0.8564740840411517
"['L30_Fiedler', 'L15_Fiedler', 'L27_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.8564620701530969
"['L28_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L27_Fiedler', 'L0_Fiedler']",5,0.8564580655237454
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L26_HFER', 'L0_Fiedler']",5,0.8564420470063394
"['L1_Entropy', 'L30_Fiedler', 'L23_Entropy', 'L27_Smoothness', 'L0_Fiedler']",5,0.8564060053421756
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L27_Fiedler', 'L0_Fiedler']",5,0.8563819775660664
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L23_HFER', 'L0_Fiedler']",5,0.8563579497899572
"['L1_Entropy', 'L30_Fiedler', 'L19_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.8563419312725511
"['L1_Entropy', 'L28_Fiedler', 'L15_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.856333922013848
"['L1_Entropy', 'L30_Fiedler', 'L29_Smoothness', 'L23_Entropy', 'L0_Fiedler']",5,0.8562898710909813
"['L1_Entropy', 'L15_Fiedler', 'L27_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8562538294268175
"['L1_Entropy', 'L28_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",4,0.8562418155387628
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L27_Fiedler', 'L0_Fiedler']",5,0.8562298016507084
"['L1_Entropy', 'L30_Fiedler', 'L27_Fiedler', 'L0_Fiedler']",4,0.8562298016507082
"['L30_Fiedler', 'L28_Fiedler', 'L15_Fiedler', 'L0_Fiedler', 'L6_HFER']",5,0.856205773874599
"['L1_Entropy', 'L30_Fiedler', 'L28_Smoothness', 'L23_Entropy', 'L0_Fiedler']",5,0.8561777414691383
"['L30_Fiedler', 'L26_Fiedler', 'L23_Entropy', 'L0_Fiedler', 'L6_HFER']",5,0.8561657275810838
"['L1_Entropy', 'L30_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",4,0.8561577183223806
"['L1_Entropy', 'L30_Fiedler', 'L29_Smoothness', 'L0_Fiedler', 'L19_Fiedler']",5,0.8561016535114593
"['L1_Entropy', 'L30_Fiedler', 'L25_HFER', 'L27_Fiedler', 'L0_Fiedler']",5,0.8560976488821077
"['L30_Fiedler', 'L28_Fiedler', 'L26_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8560816303647016
"['L1_Entropy', 'L30_Fiedler', 'L19_HFER', 'L27_Fiedler', 'L0_Fiedler']",5,0.856053597959241
"['L1_Entropy', 'L30_Fiedler', 'L28_Smoothness', 'L0_Fiedler', 'L19_Fiedler']",5,0.8560375794418349
"['L1_Entropy', 'L30_Fiedler', 'L29_Smoothness', 'L27_Fiedler', 'L0_Fiedler']",5,0.8560055424070226
"['L30_Fiedler', 'L15_Fiedler', 'L0_Fiedler', 'L6_HFER']",4,0.8559975331483195
"['L1_Entropy', 'L30_Fiedler', 'L27_Smoothness', 'L0_Fiedler', 'L19_Fiedler']",5,0.8559534822254528
"['L1_Entropy', 'L30_Fiedler', 'L27_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8559374637080467
"['L1_Entropy', 'L30_Fiedler', 'L24_HFER', 'L27_Fiedler', 'L0_Fiedler']",5,0.8559374637080466
"['L30_Fiedler', 'L28_Fiedler', 'L15_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8559214451906404
"['L1_Entropy', 'L30_Fiedler', 'L28_Fiedler', 'L29_Fiedler', 'L0_Fiedler']",5,0.8559174405612888
"['L1_Entropy', 'L30_Fiedler', 'L19_HFER', 'L0_Fiedler', 'L19_Fiedler']",5,0.8559054266732343
"['L1_Entropy', 'L30_Fiedler', 'L28_Smoothness', 'L27_Fiedler', 'L0_Fiedler']",5,0.8558453572329614
"['L28_Fiedler', 'L29_Fiedler', 'L15_Fiedler', 'L26_Fiedler', 'L0_Fiedler']",5,0.8558333433449067
"['L30_Fiedler', 'L15_Fiedler', 'L19_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.855797301680743
"['L1_Entropy', 'L30_Fiedler', 'L25_HFER', 'L0_Fiedler', 'L19_Fiedler']",5,0.8557612600165792
"['L1_Entropy', 'L30_Fiedler', 'L24_HFER', 'L0_Fiedler', 'L19_Fiedler']",5,0.8557091998350091
"['L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L0_Fiedler']",4,0.8556571396534394
"['L1_Entropy', 'L30_Fiedler', 'L19_HFER', 'L23_Entropy', 'L0_Fiedler']",5,0.8556371165066817
"['L1_Entropy', 'L30_Fiedler', 'L30_Smoothness', 'L27_Fiedler', 'L0_Fiedler']",5,0.8556050794718695
"['L1_Entropy', 'L30_Fiedler', 'L23_HFER', 'L27_Fiedler', 'L0_Fiedler']",5,0.8555850563251118
"['L30_Fiedler', 'L28_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L0_Fiedler']",5,0.8555770470664088
"['L15_Fiedler', 'L26_Fiedler', 'L26_HFER', 'L0_Fiedler']",4,0.8555730424370573
"['L1_Entropy', 'L30_Fiedler', 'L30_Smoothness', 'L23_Entropy', 'L0_Fiedler']",5,0.8555690378077059
"['L28_Fiedler', 'L26_Fiedler', 'L0_Fiedler', 'L6_HFER', 'L19_Fiedler']",5,0.8555490146609481
"['L1_Entropy', 'L30_Fiedler', 'L30_Smoothness', 'L0_Fiedler', 'L19_Fiedler']",5,0.8555289915141905
"['L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L24_HFER', 'L0_Fiedler']",5,0.8555129729967843
"['L1_Entropy', 'L30_Fiedler', 'L30_Smoothness', 'L0_Fiedler', 'L6_HFER']",5,0.855472926703269
"['L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L23_HFER', 'L0_Fiedler']",5,0.8554368850391052
"['L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L27_Smoothness', 'L0_Fiedler']",5,0.8554328804097536
"['L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L26_HFER', 'L0_Fiedler']",5,0.855404848004293
"['L29_Fiedler', 'L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L0_Fiedler']",5,0.8553567924520745
"['L15_Fiedler', 'L25_HFER', 'L26_Fiedler', 'L29_Smoothness', 'L0_Fiedler']",5,0.855352787822723
"['L1_Entropy', 'L30_Fiedler', 'L24_HFER', 'L23_Entropy', 'L0_Fiedler']",5,0.8553007276411533
"['L1_Entropy', 'L30_Fiedler', 'L25_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.8553007276411531
"['L1_Entropy', 'L28_Fiedler', 'L15_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8552887137530987
"['L1_Entropy', 'L30_Fiedler', 'L23_HFER', 'L0_Fiedler', 'L19_Fiedler']",5,0.8552446628302317
"['L30_Fiedler', 'L28_Fiedler', 'L26_Fiedler', 'L19_HFER', 'L0_Fiedler']",5,0.8552286443128256
"['L15_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L0_Fiedler']",4,0.8551966072780134
"['L15_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L26_HFER', 'L0_Fiedler']",5,0.8551405424670919
"['L1_Entropy', 'L30_Fiedler', 'L26_HFER', 'L0_Fiedler', 'L6_HFER']",5,0.8550924869148736
"['L1_Entropy', 'L30_Fiedler', 'L26_HFER', 'L27_Fiedler', 'L0_Fiedler']",5,0.8550724637681159
"['L1_Entropy', 'L30_Fiedler', 'L29_Fiedler', 'L23_Entropy', 'L0_Fiedler']",5,0.8550524406213583
"['L15_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L27_Smoothness', 'L0_Fiedler']",5,0.8549843619223823
"['L1_Entropy', 'L15_Fiedler', 'L26_Fiedler', 'L26_HFER', 'L6_HFER']",5,0.8549763526636791
"['L15_Fiedler', 'L25_HFER', 'L28_Smoothness', 'L26_Fiedler', 'L0_Fiedler']",5,0.8549723480343278
"['L1_Entropy', 'L30_Fiedler', 'L25_HFER', 'L23_Entropy', 'L0_Fiedler']",5,0.854944315628867
"['L15_Fiedler', 'L26_Fiedler', 'L23_HFER', 'L29_Smoothness', 'L0_Fiedler']",5,0.8549282971114609
"['L15_Fiedler', 'L26_Fiedler', 'L24_HFER', 'L23_HFER', 'L0_Fiedler']",5,0.8548962600766488
"['L1_Entropy', 'L29_Fiedler', 'L15_Fiedler', 'L28_Smoothness', 'L0_Fiedler']",5,0.8548882508179456
"['L1_Entropy', 'L30_Fiedler', 'L29_Fiedler', 'L0_Fiedler', 'L19_Fiedler']",5,0.8548802415592425
"['L1_Entropy', 'L28_Fiedler', 'L30_Smoothness', 'L15_Fiedler', 'L0_Fiedler']",5,0.854876236929891
"['L15_Fiedler', 'L28_Smoothness', 'L26_Fiedler', 'L23_HFER', 'L0_Fiedler']",5,0.8548562137831331
"['L30_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L23_Entropy', 'L0_Fiedler']",5,0.8548482045244303
"['L1_Entropy', 'L30_Fiedler', 'L26_HFER', 'L0_Fiedler', 'L19_Fiedler']",5,0.8548321860070242
