features,count,auc
"['L5_HFER', 'L21_Entropy', 'L3_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8428
"['L21_Smoothness', 'L22_Entropy', 'L1_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",5,0.8416
"['L22_Entropy', 'L5_HFER', 'L1_Smoothness', 'L3_Smoothness', 'L14_HFER']",5,0.8416
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",4,0.8408000000000001
"['L21_Smoothness', 'L20_Smoothness', 'L5_HFER', 'L23_Smoothness', 'L3_Fiedler']",5,0.8408
"['L21_Smoothness', 'L20_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness']",5,0.8407999999999999
"['L5_HFER', 'L3_Smoothness', 'L4_Entropy', 'L19_HFER', 'L7_Smoothness']",5,0.8404
"['L21_Smoothness', 'L22_Entropy', 'L3_Smoothness', 'L23_Smoothness', 'L3_Fiedler']",5,0.84
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L14_HFER']",5,0.8396000000000001
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8396
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER', 'L21_Fiedler']",5,0.8396
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L7_Smoothness', 'L14_HFER']",5,0.8388
"['L22_Entropy', 'L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",5,0.8388
"['L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8388
"['L21_Smoothness', 'L1_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",4,0.8384
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L18_Smoothness']",5,0.8380000000000001
"['L22_Entropy', 'L20_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness']",5,0.8376
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8376
"['L22_Entropy', 'L5_HFER', 'L21_Entropy', 'L3_Smoothness', 'L14_HFER']",5,0.8372
"['L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8368000000000001
"['L5_HFER', 'L3_Smoothness', 'L7_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8368
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L19_HFER']",5,0.8364
"['L21_Smoothness', 'L20_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler']",5,0.8363999999999999
"['L21_Smoothness', 'L5_HFER', 'L21_Entropy', 'L3_Smoothness', 'L23_Smoothness']",5,0.8363999999999999
"['L21_Smoothness', 'L19_Smoothness', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler']",5,0.836
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L7_Smoothness']",5,0.836
"['L5_HFER', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.836
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L14_Entropy', 'L14_HFER']",5,0.8355999999999999
"['L0_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",5,0.8352
"['L21_Smoothness', 'L19_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler']",5,0.8351999999999999
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",5,0.8351999999999999
"['L22_Entropy', 'L20_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",5,0.8348
"['L21_Smoothness', 'L20_Smoothness', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler']",5,0.8344
"['L5_HFER', 'L12_Entropy', 'L3_Smoothness', 'L19_HFER', 'L7_Smoothness']",5,0.8344
"['L19_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",5,0.8343999999999999
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L7_Smoothness']",4,0.8340000000000001
"['L21_Smoothness', 'L1_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler']",5,0.8340000000000001
"['L21_Smoothness', 'L19_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness']",5,0.834
"['L21_Smoothness', 'L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER']",5,0.834
"['L21_Smoothness', 'L22_Smoothness', 'L1_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",5,0.834
"['L21_Smoothness', 'L3_Smoothness', 'L23_Smoothness', 'L18_Smoothness', 'L3_Fiedler']",5,0.834
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness']",4,0.8336
"['L22_Entropy', 'L5_HFER', 'L1_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",5,0.8336
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L1_Smoothness', 'L3_Smoothness']",5,0.8335999999999999
"['L22_Smoothness', 'L5_HFER', 'L23_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8332000000000002
"['L21_Smoothness', 'L19_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER']",5,0.8332
"['L0_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness']",5,0.8332
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness']",4,0.8331999999999999
"['L5_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",4,0.8331999999999999
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L7_Smoothness']",5,0.8331999999999999
"['L23_Smoothness', 'L14_HFER', 'L18_Smoothness', 'L3_Fiedler', 'L21_Fiedler']",5,0.8331999999999999
"['L5_HFER', 'L1_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8328000000000001
"['L21_Smoothness', 'L22_Entropy', 'L3_Smoothness', 'L23_Smoothness', 'L19_HFER']",5,0.8328
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8328
"['L21_Smoothness', 'L3_Smoothness', 'L19_HFER', 'L7_Smoothness', 'L21_Fiedler']",5,0.8328
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L4_Entropy', 'L23_Smoothness']",5,0.8328
"['L19_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",4,0.8324
"['L21_Smoothness', 'L21_Entropy', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler']",5,0.8324
"['L19_Smoothness', 'L5_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8324
"['L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L21_Fiedler']",4,0.8323999999999999
"['L21_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L18_Smoothness', 'L3_Fiedler']",5,0.832
"['L20_Smoothness', 'L5_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.832
"['L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.832
"['L5_HFER', 'L1_Smoothness', 'L3_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8319999999999999
"['L22_Entropy', 'L5_HFER', 'L12_Entropy', 'L3_Smoothness', 'L14_HFER']",5,0.8316000000000001
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",4,0.8316
"['L21_Smoothness', 'L19_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",5,0.8316
"['L21_Smoothness', 'L5_HFER', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler']",5,0.8316
"['L0_Smoothness', 'L5_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8316
"['L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L7_Smoothness']",5,0.8315999999999999
"['L21_Smoothness', 'L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness']",5,0.8312
"['L21_Smoothness', 'L21_Entropy', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler']",5,0.8312
"['L19_Smoothness', 'L20_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8311999999999999
"['L0_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8311999999999999
"['L5_HFER', 'L1_Smoothness', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8311999999999999
"['L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8311999999999999
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness']",4,0.8308000000000001
"['L20_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",4,0.8308
"['L23_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",4,0.8308
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8308
"['L5_HFER', 'L3_Smoothness', 'L14_Entropy', 'L19_HFER', 'L14_HFER']",5,0.8308
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER', 'L18_Smoothness']",5,0.8308
"['L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",3,0.8304
"['L21_Smoothness', 'L1_Smoothness', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler']",5,0.8304
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L18_Smoothness']",5,0.8304
"['L20_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L7_Smoothness']",5,0.8304
"['L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L7_Smoothness']",5,0.8304
"['L5_HFER', 'L7_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8304
"['L21_Smoothness', 'L19_Smoothness', 'L1_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",5,0.8303999999999999
"['L5_HFER', 'L21_Entropy', 'L3_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8303999999999999
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_Entropy', 'L14_HFER']",5,0.8300000000000001
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L18_Smoothness']",5,0.8300000000000001
"['L5_HFER', 'L4_Entropy', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8300000000000001
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L21_Fiedler']",4,0.83
"['L21_Smoothness', 'L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",5,0.8296
"['L5_HFER', 'L3_Smoothness', 'L14_Entropy', 'L14_HFER', 'L21_Fiedler']",5,0.8296
"['L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L18_Smoothness', 'L21_Fiedler']",5,0.8295999999999999
"['L21_Smoothness', 'L22_Entropy', 'L3_Smoothness', 'L23_Smoothness']",4,0.8292
"['L21_Smoothness', 'L20_Smoothness', 'L14_Entropy', 'L23_Smoothness', 'L3_Fiedler']",5,0.8292
"['L21_Smoothness', 'L1_Smoothness', 'L3_Smoothness', 'L23_Smoothness', 'L7_Smoothness']",5,0.8292
"['L19_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8292
"['L0_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8292
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L4_Entropy', 'L14_HFER']",5,0.8292
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L3_Fiedler']",5,0.8292
"['L20_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8292
"['L5_HFER', 'L1_Smoothness', 'L3_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8292
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L14_Entropy']",5,0.8291999999999999
"['L19_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8291999999999999
"['L5_HFER', 'L3_Smoothness', 'L4_Entropy', 'L23_Smoothness', 'L19_HFER']",5,0.8291999999999999
"['L5_HFER', 'L14_HFER', 'L18_Smoothness', 'L3_Fiedler', 'L21_Fiedler']",5,0.8291999999999999
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L19_HFER']",5,0.8288000000000001
"['L5_HFER', 'L3_Smoothness', 'L14_Entropy', 'L19_HFER', 'L7_Smoothness']",5,0.8288000000000001
"['L22_Entropy', 'L5_HFER', 'L1_Smoothness', 'L3_Smoothness']",4,0.8288
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L4_Entropy']",5,0.8288
"['L21_Smoothness', 'L22_Entropy', 'L3_Smoothness', 'L14_Entropy', 'L23_Smoothness']",5,0.8288
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L18_Smoothness']",5,0.8288
"['L21_Smoothness', 'L3_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L7_Smoothness']",5,0.8288
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L18_Smoothness', 'L21_Fiedler']",5,0.8288
"['L5_HFER', 'L14_Entropy', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8288
"['L23_Smoothness', 'L7_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8288
"['L21_Smoothness', 'L0_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",4,0.8284
"['L0_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",4,0.8284
"['L19_Smoothness', 'L22_Entropy', 'L20_Smoothness', 'L5_HFER', 'L3_Smoothness']",5,0.8284
"['L20_Smoothness', 'L1_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8284
"['L5_HFER', 'L12_Entropy', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8284
"['L5_HFER', 'L12_Entropy', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8284
"['L19_HFER', 'L7_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8284
"['L21_Smoothness', 'L22_Entropy', 'L22_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",5,0.8283999999999999
"['L21_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L14_HFER', 'L3_Fiedler']",5,0.8283999999999999
"['L21_Smoothness', 'L0_Smoothness', 'L21_Entropy', 'L3_Smoothness', 'L23_Smoothness']",5,0.8280000000000001
"['L21_Smoothness', 'L20_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",5,0.8280000000000001
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8280000000000001
"['L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8280000000000001
"['L14_Entropy', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8280000000000001
"['L21_Smoothness', 'L5_HFER', 'L1_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",5,0.828
"['L21_Smoothness', 'L23_Smoothness', 'L14_HFER', 'L18_Smoothness', 'L3_Fiedler']",5,0.828
"['L22_Entropy', 'L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness']",5,0.828
"['L22_Entropy', 'L3_Smoothness', 'L19_HFER', 'L7_Smoothness', 'L21_Fiedler']",5,0.828
"['L5_HFER', 'L21_Entropy', 'L3_Smoothness', 'L7_Smoothness', 'L14_HFER']",5,0.828
"['L5_HFER', 'L3_Smoothness', 'L4_Entropy', 'L19_HFER', 'L18_Smoothness']",5,0.828
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER', 'L3_Fiedler']",5,0.828
"['L3_Smoothness', 'L19_HFER', 'L7_Smoothness', 'L3_Fiedler', 'L21_Fiedler']",5,0.828
"['L23_Smoothness', 'L19_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.828
"['L1_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",4,0.8279999999999998
"['L19_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",4,0.8276000000000001
"['L21_Smoothness', 'L0_Smoothness', 'L22_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",5,0.8276000000000001
"['L21_Smoothness', 'L19_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",4,0.8276
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L18_Smoothness']",4,0.8276
"['L7_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",4,0.8276
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L18_Smoothness']",5,0.8276
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L3_Fiedler']",5,0.8276
"['L19_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L19_HFER']",5,0.8276
"['L19_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER', 'L21_Fiedler']",5,0.8276
"['L22_Entropy', 'L20_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L18_Smoothness']",5,0.8275999999999999
"['L21_Smoothness', 'L0_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler']",5,0.8272
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L7_Smoothness']",5,0.8272
"['L20_Smoothness', 'L14_HFER', 'L18_Smoothness', 'L3_Fiedler', 'L21_Fiedler']",5,0.8272
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER']",4,0.8271999999999999
"['L0_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8271999999999999
"['L0_Smoothness', 'L1_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8271999999999999
"['L22_Smoothness', 'L5_HFER', 'L23_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8271999999999999
"['L21_Smoothness', 'L3_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8268000000000001
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness']",3,0.8268
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_HFER']",4,0.8268
"['L21_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler']",4,0.8268
"['L21_Smoothness', 'L0_Smoothness', 'L3_Smoothness', 'L23_Smoothness', 'L7_Smoothness']",5,0.8268
"['L21_Smoothness', 'L22_Entropy', 'L20_Smoothness', 'L5_HFER', 'L3_Smoothness']",5,0.8268
"['L21_Smoothness', 'L22_Smoothness', 'L5_HFER', 'L21_Entropy', 'L3_Smoothness']",5,0.8268
"['L21_Smoothness', 'L1_Smoothness', 'L3_Smoothness', 'L4_Entropy', 'L23_Smoothness']",5,0.8268
"['L19_Smoothness', 'L14_HFER', 'L18_Smoothness', 'L3_Fiedler', 'L21_Fiedler']",5,0.8268
"['L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L19_HFER']",5,0.8268
"['L22_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8268
"['L5_HFER', 'L21_Entropy', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8268
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8268
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L19_HFER']",4,0.8267999999999999
"['L21_Smoothness', 'L4_Entropy', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler']",5,0.8264000000000001
"['L21_Smoothness', 'L22_Entropy', 'L5_HFER', 'L21_Entropy', 'L3_Smoothness']",5,0.8264
"['L21_Smoothness', 'L1_Smoothness', 'L21_Entropy', 'L3_Smoothness', 'L23_Smoothness']",5,0.8264
"['L19_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness']",5,0.8264
"['L20_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L14_HFER']",5,0.8264
"['L1_Smoothness', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8264
"['L21_Smoothness', 'L0_Smoothness', 'L1_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",5,0.8263999999999999
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L23_Smoothness', 'L3_Fiedler']",5,0.8263999999999999
"['L19_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L21_Fiedler']",5,0.8263999999999999
"['L5_HFER', 'L3_Smoothness', 'L14_Entropy', 'L19_HFER', 'L21_Fiedler']",5,0.8263999999999999
"['L3_Smoothness', 'L14_Entropy', 'L19_HFER', 'L7_Smoothness', 'L21_Fiedler']",5,0.8263999999999999
"['L21_Smoothness', 'L3_Smoothness', 'L23_Smoothness']",3,0.8260000000000001
"['L21_Smoothness', 'L0_Smoothness', 'L3_Smoothness', 'L23_Smoothness', 'L3_Fiedler']",5,0.8260000000000001
"['L0_Smoothness', 'L23_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8260000000000001
"['L5_HFER', 'L3_Smoothness', 'L4_Entropy', 'L19_HFER', 'L14_HFER']",5,0.8260000000000001
"['L21_Smoothness', 'L22_Entropy', 'L21_Entropy', 'L3_Smoothness', 'L23_Smoothness']",5,0.826
"['L19_Smoothness', 'L19_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.826
"['L19_Smoothness', 'L7_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8256000000000001
"['L20_Smoothness', 'L19_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8256000000000001
"['L0_Smoothness', 'L22_Entropy', 'L5_HFER', 'L3_Smoothness']",4,0.8256
"['L21_Smoothness', 'L20_Smoothness', 'L21_Entropy', 'L23_Smoothness', 'L3_Fiedler']",5,0.8256
"['L21_Smoothness', 'L22_Smoothness', 'L23_Smoothness', 'L19_HFER', 'L3_Fiedler']",5,0.8256
"['L21_Smoothness', 'L5_HFER', 'L3_Smoothness', 'L14_Entropy', 'L19_HFER']",5,0.8256
"['L21_Smoothness', 'L19_Smoothness', 'L3_Smoothness', 'L23_Smoothness', 'L3_Fiedler']",5,0.8255999999999999
"['L22_Entropy', 'L5_HFER', 'L1_Smoothness', 'L3_Smoothness', 'L7_Smoothness']",5,0.8255999999999999
"['L20_Smoothness', 'L7_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8255999999999999
"['L20_Smoothness', 'L3_Smoothness', 'L19_HFER', 'L7_Smoothness', 'L21_Fiedler']",5,0.8252000000000002
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L7_Smoothness']",4,0.8252
"['L14_HFER', 'L18_Smoothness', 'L3_Fiedler', 'L21_Fiedler']",4,0.8252
"['L19_Smoothness', 'L1_Smoothness', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8252
"['L5_HFER', 'L3_Smoothness', 'L4_Entropy', 'L14_HFER', 'L21_Fiedler']",5,0.8252
"['L5_HFER', 'L3_Smoothness', 'L19_HFER', 'L7_Smoothness', 'L18_Smoothness']",5,0.8252
"['L21_Smoothness', 'L5_HFER', 'L1_Smoothness', 'L3_Smoothness', 'L14_HFER']",5,0.8251999999999999
"['L5_HFER', 'L19_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8251999999999999
"['L5_HFER', 'L21_Entropy', 'L3_Smoothness', 'L14_HFER']",4,0.8251999999999998
"['L21_Smoothness', 'L20_Smoothness', 'L22_Smoothness', 'L5_HFER', 'L3_Smoothness']",5,0.8248000000000001
"['L22_Entropy', 'L5_HFER', 'L21_Entropy', 'L3_Smoothness', 'L19_HFER']",5,0.8248000000000001
"['L22_Entropy', 'L5_HFER', 'L3_Smoothness', 'L4_Entropy', 'L7_Smoothness']",5,0.8248000000000001
"['L22_Smoothness', 'L5_HFER', 'L14_HFER', 'L3_Fiedler', 'L21_Fiedler']",5,0.8248000000000001
