features,count,auc
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L23_Entropy']",5,0.8517689509381152
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L26_HFER']",5,0.8517394438332258
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L23_Entropy']",5,0.8517267979311303
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L26_HFER']",5,0.8516340613157639
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L13_Fiedler']",5,0.8515118175955082
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER']",5,0.8514232962808401
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L24_HFER', 'L23_Entropy']",5,0.851102933427756
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER']",5,0.8510397039172791
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L23_Entropy']",5,0.8509680438054048
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L12_HFER', 'L23_HFER']",5,0.850942752001214
"['L29_Fiedler', 'L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L12_HFER']",5,0.8509174601970231
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L22_HFER', 'L23_Entropy']",5,0.8508837377914353
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L26_HFER']",5,0.8508668765886414
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L22_HFER', 'L23_Entropy']",5,0.8508205082809582
"['L29_Fiedler', 'L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",5,0.8508205082809581
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L26_HFER']",5,0.8507910011760689
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L12_HFER']",5,0.8506940492600039
"['L30_Smoothness', 'L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",5,0.8506434656516222
"['L28_Fiedler', 'L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",5,0.8506181738474314
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L26_HFER']",5,0.8506097432460344
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L21_HFER']",5,0.850580236141145
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L22_HFER', 'L23_Entropy']",5,0.850550729036256
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L12_HFER', 'L20_HFER']",5,0.8505465137355572
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L24_HFER', 'L12_HFER']",5,0.8505422984348588
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L20_HFER']",5,0.8504622077215879
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L25_HFER', 'L23_Entropy']",5,0.8504537771201909
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",4,0.8504369159173969
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L26_HFER']",5,0.8503736864069198
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L22_HFER', 'L23_Entropy']",5,0.8503610405048245
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L27_Smoothness', 'L12_HFER']",5,0.850356825204126
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L25_HFER', 'L23_Entropy']",5,0.8503441793020305
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L12_HFER']",5,0.8503357487006337
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L22_HFER']",5,0.850268303889458
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L12_HFER']",5,0.8502261508824732
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L23_Entropy']",5,0.8501544907705991
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L25_HFER', 'L23_Entropy']",5,0.8501376295678053
"['L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L26_HFER', 'L23_Entropy']",5,0.8500954765608204
"['L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L12_HFER', 'L23_Entropy']",5,0.8500701847566297
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L13_Fiedler']",5,0.8500364623510419
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L22_HFER']",5,0.8500196011482479
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L23_Entropy']",5,0.8499943093440571
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L26_HFER']",4,0.8499774481412631
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L23_Entropy']",5,0.8498847115258967
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L24_HFER', 'L26_HFER']",5,0.8498299126168165
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L27_Smoothness', 'L26_HFER']",5,0.8497877596098318
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L26_HFER']",4,0.8497793290084348
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L12_HFER']",4,0.849770898407038
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L29_Smoothness', 'L26_HFER']",5,0.84973717600145
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L19_HFER', 'L26_HFER']",5,0.8497076688965607
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L27_Smoothness', 'L12_HFER']",5,0.8496950229944652
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L26_HFER', 'L22_HFER']",5,0.8496781617916713
"['L30_Smoothness', 'L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER']",5,0.8496613005888776
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L26_HFER']",5,0.8496191475818928
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L26_HFER', 'L22_HFER']",5,0.8495854251763049
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER']",4,0.8495727792742095
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L29_Smoothness', 'L12_HFER']",5,0.8495685639735111
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L19_HFER', 'L26_HFER']",5,0.8495348415679231
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L26_HFER', 'L13_Fiedler']",5,0.8495137650644307
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L26_HFER']",5,0.8495053344630339
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L26_HFER', 'L20_HFER']",5,0.8494842579595414
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L26_HFER', 'L21_HFER']",5,0.8494673967567475
"['L29_Fiedler', 'L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",5,0.8494589661553507
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L26_HFER', 'L13_Fiedler']",5,0.8494210284490644
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L24_HFER', 'L26_HFER']",5,0.8494210284490644
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L23_HFER', 'L26_HFER']",5,0.8494125978476676
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L26_HFER', 'L21_HFER']",5,0.849399951945572
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L26_HFER', 'L20_HFER']",5,0.849391521344175
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L12_HFER']",5,0.8493577989385874
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L24_HFER', 'L26_HFER']",5,0.8492945694281102
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L25_HFER']",5,0.8492903541274117
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L19_HFER', 'L26_HFER']",5,0.849222909316236
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L27_Smoothness', 'L26_HFER']",5,0.849222909316236
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L25_HFER']",5,0.8492144787148392
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L19_HFER', 'L23_Entropy']",5,0.8491849716099499
"['L28_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER', 'L23_Entropy']",5,0.8491765410085529
"['L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L22_HFER', 'L23_Entropy']",5,0.8491301727008695
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L26_HFER']",4,0.8491259574001713
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L26_HFER', 'L22_HFER']",5,0.8491133114980758
"['L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L26_HFER', 'L21_HFER']",5,0.8490585125889956
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L26_HFER', 'L21_HFER']",5,0.8490416513862015
"['L29_Fiedler', 'L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",5,0.8490079289806138
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER', 'L13_Fiedler']",5,0.8489446994701367
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L23_Entropy']",5,0.8489362688687397
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L23_HFER', 'L26_HFER']",5,0.8489320535680414
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER']",5,0.8489320535680411
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L24_HFER', 'L23_Entropy']",5,0.8489194076659458
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L12_HFER', 'L13_Fiedler']",5,0.8488814699596596
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L12_HFER']",5,0.8488561781554687
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L26_HFER', 'L20_HFER']",5,0.8488224557498809
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L19_HFER', 'L26_HFER']",5,0.8487803027428962
"['L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L26_HFER', 'L20_HFER']",5,0.8487718721414993
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L26_HFER', 'L13_Fiedler']",5,0.8487044273303236
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L23_HFER', 'L26_HFER']",5,0.8486959967289267
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L26_HFER']",5,0.848653843721942
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L24_HFER', 'L23_Entropy']",5,0.8486116907149571
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L19_HFER', 'L26_HFER']",5,0.8485990448128616
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L21_HFER']",5,0.8485948295121633
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L24_HFER', 'L26_HFER']",5,0.8485863989107663
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L25_HFER', 'L26_HFER']",5,0.8485779683093694
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L24_HFER', 'L12_HFER']",5,0.8485442459037816
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",4,0.8485358153023845
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L25_HFER', 'L26_HFER']",5,0.8485105234981937
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L22_HFER']",5,0.8484894469947013
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L13_Fiedler']",5,0.8484641551905104
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L26_HFER']",5,0.8484557245891136
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L24_HFER', 'L23_Entropy']",5,0.8483587726730486
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L22_HFER', 'L23_Entropy']",5,0.8483545573723502
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L20_HFER']",5,0.8483545573723502
"['L30_Smoothness', 'L28_Fiedler', 'L15_Fiedler', 'L12_HFER', 'L23_Entropy']",5,0.8483334808688578
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L25_HFER']",5,0.8483081890646668
"['L28_Fiedler', 'L15_Fiedler', 'L28_Smoothness', 'L12_HFER', 'L23_Entropy']",5,0.8482618207569838
"['L30_Smoothness', 'L30_Fiedler', 'L15_Fiedler', 'L12_HFER', 'L23_Entropy']",5,0.8482491748548882
"['L1_Entropy', 'L15_Fiedler', 'L24_HFER', 'L12_HFER', 'L23_Entropy']",5,0.8482323136520944
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L23_Entropy', 'L21_HFER']",5,0.848228098351396
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L23_HFER', 'L26_HFER']",5,0.8482070218479035
"['L30_Smoothness', 'L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L24_HFER']",5,0.8481775147430142
"['L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L23_Entropy', 'L21_HFER']",5,0.8481690841416172
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L23_HFER']",5,0.8481269311346324
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L23_Entropy', 'L21_HFER']",5,0.8481185005332356
"['L28_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER', 'L26_HFER']",5,0.8481016393304417
"['L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L23_Entropy', 'L21_HFER']",5,0.8480173333164721
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L12_HFER']",5,0.8480131180157736
"['L30_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER', 'L23_Entropy']",5,0.8479836109108845
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L20_HFER']",5,0.8479836109108844
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L23_Entropy']",5,0.8479414579038995
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L24_HFER', 'L23_Entropy']",5,0.8479372426032011
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L22_HFER']",5,0.8479245967011058
"['L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L26_HFER', 'L22_HFER']",5,0.8479035201976134
"['L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L26_HFER']",4,0.847899304896915
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L21_HFER']",5,0.8478950895962163
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L24_HFER', 'L26_HFER']",5,0.8478360753864378
"['L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L19_HFER', 'L12_HFER']",5,0.8478360753864377
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L25_HFER', 'L26_HFER']",5,0.8478234294843424
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L25_HFER']",5,0.8478234294843423
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L21_HFER']",5,0.8477854917780561
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L28_Smoothness', 'L25_HFER']",5,0.847785491778056
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L12_HFER']",4,0.8477096163654834
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L23_Entropy', 'L21_HFER']",5,0.8477096163654834
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L26_HFER']",5,0.847705401064785
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L25_HFER']",5,0.8477054010647849
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L26_HFER']",5,0.8476927551626896
"['L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L12_HFER', 'L26_HFER']",5,0.8476632480578001
"['L30_Smoothness', 'L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER']",5,0.8476126644494185
"['L30_Smoothness', 'L1_Entropy', 'L15_Fiedler', 'L23_HFER', 'L26_HFER']",5,0.8475873726452277
"['L1_Entropy', 'L15_Fiedler', 'L25_HFER', 'L12_HFER', 'L20_HFER']",5,0.8475747267431323
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L29_Smoothness', 'L25_HFER']",5,0.8475662961417353
"['L29_Fiedler', 'L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L25_HFER']",5,0.8475283584354489
"['L30_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER', 'L26_HFER']",5,0.8475199278340522
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L12_HFER']",5,0.8475114972326551
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L20_HFER']",5,0.8475072819319567
"['L28_Fiedler', 'L15_Fiedler', 'L27_Smoothness', 'L12_HFER', 'L23_Entropy']",5,0.8474904207291627
"['L30_Smoothness', 'L30_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L22_HFER']",5,0.8474862054284642
"['L1_Entropy', 'L15_Fiedler', 'L24_HFER', 'L12_HFER', 'L26_HFER']",5,0.8474271912186857
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L22_HFER', 'L23_Entropy']",5,0.8473302393026206
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",4,0.8473175934005251
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L25_HFER']",5,0.8473175934005251
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L13_Fiedler']",5,0.8472796556942389
"['L1_Entropy', 'L15_Fiedler', 'L27_Smoothness', 'L12_HFER', 'L13_Fiedler']",5,0.847254363890048
"['L28_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L22_HFER']",5,0.8472417179879528
"['L1_Entropy', 'L15_Fiedler', 'L12_HFER', 'L26_HFER', 'L13_Fiedler']",5,0.8471995649809679
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER']",4,0.8471911343795708
"['L28_Fiedler', 'L15_Fiedler', 'L28_Smoothness', 'L12_HFER', 'L26_HFER']",5,0.8471700578760786
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L19_HFER', 'L26_HFER']",5,0.8471616272746817
"['L29_Fiedler', 'L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L22_HFER']",5,0.8471489813725863
"['L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L23_Entropy']",4,0.8471363354704908
"['L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L20_HFER', 'L23_Entropy']",5,0.8471194742676968
"['L28_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L12_HFER', 'L22_HFER']",5,0.8471152589669986
"['L1_Entropy', 'L15_Fiedler', 'L19_HFER', 'L12_HFER', 'L23_Entropy']",5,0.8470983977642045
"['L1_Entropy', 'L15_Fiedler', 'L26_HFER', 'L23_Entropy', 'L21_HFER']",5,0.8470435988551244
"['L28_Fiedler', 'L15_Fiedler', 'L29_Smoothness', 'L25_HFER', 'L12_HFER']",5,0.8470393835544259
