is_hallucination,L0_HFER,L0_Fiedler,L0_Smoothness,L0_Entropy,L1_HFER,L1_Fiedler,L1_Smoothness,L1_Entropy,L2_HFER,L2_Fiedler,L2_Smoothness,L2_Entropy,L3_HFER,L3_Fiedler,L3_Smoothness,L3_Entropy,L4_HFER,L4_Fiedler,L4_Smoothness,L4_Entropy,L5_HFER,L5_Fiedler,L5_Smoothness,L5_Entropy,L6_HFER,L6_Fiedler,L6_Smoothness,L6_Entropy,L7_HFER,L7_Fiedler,L7_Smoothness,L7_Entropy,L8_HFER,L8_Fiedler,L8_Smoothness,L8_Entropy,L9_HFER,L9_Fiedler,L9_Smoothness,L9_Entropy,L10_HFER,L10_Fiedler,L10_Smoothness,L10_Entropy,L11_HFER,L11_Fiedler,L11_Smoothness,L11_Entropy,L12_HFER,L12_Fiedler,L12_Smoothness,L12_Entropy,L13_HFER,L13_Fiedler,L13_Smoothness,L13_Entropy,L14_HFER,L14_Fiedler,L14_Smoothness,L14_Entropy,L15_HFER,L15_Fiedler,L15_Smoothness,L15_Entropy,L16_HFER,L16_Fiedler,L16_Smoothness,L16_Entropy,L17_HFER,L17_Fiedler,L17_Smoothness,L17_Entropy,L18_HFER,L18_Fiedler,L18_Smoothness,L18_Entropy,L19_HFER,L19_Fiedler,L19_Smoothness,L19_Entropy,L20_HFER,L20_Fiedler,L20_Smoothness,L20_Entropy,L21_HFER,L21_Fiedler,L21_Smoothness,L21_Entropy,L22_HFER,L22_Fiedler,L22_Smoothness,L22_Entropy,L23_HFER,L23_Fiedler,L23_Smoothness,L23_Entropy,L24_HFER,L24_Fiedler,L24_Smoothness,L24_Entropy,L25_HFER,L25_Fiedler,L25_Smoothness,L25_Entropy,L26_HFER,L26_Fiedler,L26_Smoothness,L26_Entropy,L27_HFER,L27_Fiedler,L27_Smoothness,L27_Entropy
1,0.5810280442237854,0.48861504,0.7790454332399431,1.3883651494979858,0.03178763389587402,0.7099557,1.1339586278101865,0.38813281059265137,0.09312238544225693,0.7303248,1.1589130605506264,1.384317398071289,0.13155454397201538,0.72599196,1.1802289979407006,0.8948498964309692,0.14606598019599915,0.6446171,1.1544494097082758,1.0155984163284302,0.24537856876850128,0.5649486,1.151658649350213,1.7732887268066406,0.2667196989059448,0.5171755,1.1235048086306796,1.8561185598373413,0.28587526082992554,0.38682437,1.1077564392048822,2.048635482788086,0.2632546126842499,0.41899753,1.0980181037257306,2.2871432304382324,0.2741059958934784,0.42419556,1.1107804176951004,2.3681159019470215,0.27303874492645264,0.38141766,1.071289027027717,2.329441547393799,0.2972390949726105,0.30532143,1.0869080463575025,2.3112010955810547,0.25422877073287964,0.33071488,1.0877041774738008,2.658393383026123,0.2868594527244568,0.33852836,1.158640558016827,2.506345748901367,0.2946961522102356,0.3865062,1.1663489261568032,2.6091089248657227,0.33076024055480957,0.48845303,1.2567546084308057,2.52517032623291,0.3434254825115204,0.6029874,1.2921453764161217,2.355170965194702,0.3418617844581604,0.63508284,1.1201468886009933,2.558936834335327,0.3390125036239624,0.62656975,1.1038731439579326,2.5369937419891357,0.3357054889202118,0.57525474,0.9478201859950358,2.3715591430664062,0.39140594005584717,0.69698524,0.5715675599038003,2.399559259414673,0.4369853734970093,0.7209363,0.38227237353006693,2.3611936569213867,0.43415066599845886,0.7402708,0.20118905401841056,2.311924457550049,0.4325256943702698,0.5963721,0.2095903189913935,2.220823287963867,0.4667947292327881,0.6268148,0.27813869054724427,2.3122215270996094,0.5172961950302124,0.6559029,0.23018288572813211,2.2737181186676025,0.4352087676525116,0.49694926,0.4267059226020308,2.175929546356201,0.5079365372657776,0.48993123,0.7268975562388736,2.122609853744507
0,0.5939881801605225,0.48777932,0.7826156764450009,1.3831679821014404,0.02437741495668888,0.7222973,1.1100895341751222,0.3515324592590332,0.07542474567890167,0.72540647,1.1311057413957326,1.5364747047424316,0.09993911534547806,0.7405354,1.1462084423025645,0.7815821170806885,0.11164504289627075,0.66293055,1.1284225912358485,0.8851502537727356,0.20271651446819305,0.60501593,1.1258298301937488,1.7827799320220947,0.23102758824825287,0.54297173,1.1000057393898997,1.7213331460952759,0.26348409056663513,0.4220282,1.086067220926982,1.8704088926315308,0.2534554898738861,0.44524992,1.0778786212806857,2.2690279483795166,0.26583048701286316,0.42700952,1.0925627124280535,2.3522114753723145,0.2621658742427826,0.40478837,1.0605214454231064,2.381620168685913,0.29966577887535095,0.33662814,1.075481377508156,2.1920056343078613,0.24596470594406128,0.3326583,1.0754628252823766,2.531182289123535,0.2952086627483368,0.3565892,1.1380113715832496,2.4073891639709473,0.28516149520874023,0.40758428,1.1495893038604215,2.4609124660491943,0.3268897831439972,0.50728345,1.2401634682830758,2.3763797283172607,0.31332460045814514,0.6074018,1.2624323750765056,2.2605040073394775,0.3117825984954834,0.64517397,1.130223778616435,2.37892746925354,0.30601736903190613,0.6310931,1.1172185798143224,2.4360153675079346,0.31568005681037903,0.57873,0.9774028893763141,2.280733108520508,0.3538724184036255,0.6936772,0.6531606381529065,2.442323923110962,0.40040865540504456,0.7257074,0.4715549728904422,2.3186302185058594,0.41275596618652344,0.7419499,0.3075152851571563,2.201723337173462,0.41806527972221375,0.5935566,0.29729646984391445,2.2311666011810303,0.45824214816093445,0.62780064,0.3298920718647999,2.312947988510132,0.5060014724731445,0.65428936,0.26102327928273433,2.2815380096435547,0.4388877749443054,0.49462873,0.4506529770236361,2.1985442638397217,0.5009936094284058,0.5212863,0.7318448591662354,2.2288451194763184
1,0.576256275177002,0.4912473,0.7811394733583351,1.5032426118850708,0.02028576098382473,0.7265065,1.0883409417215526,0.40257543325424194,0.05639904364943504,0.72908235,1.1075738389756398,1.2890782356262207,0.07089472562074661,0.73489535,1.1196171506336599,0.7102473378181458,0.08519753813743591,0.6683163,1.1047607690598107,0.9601701498031616,0.16080619394779205,0.58648264,1.1026162692100643,1.4764823913574219,0.18707790970802307,0.5290019,1.0824437113628307,1.7859618663787842,0.2432624250650406,0.415409,1.0683311352739442,1.821115255355835,0.20312227308750153,0.45079553,1.0621031354326578,2.307387351989746,0.2310311496257782,0.43630692,1.073636817012192,2.3999977111816406,0.24011026322841644,0.4037065,1.0519068012507584,2.406649589538574,0.26962801814079285,0.33320215,1.0678846729073155,2.115112781524658,0.23304086923599243,0.3412533,1.0704142806571233,2.6191539764404297,0.25852081179618835,0.37594062,1.1296186954254959,2.353668212890625,0.2605453133583069,0.42017195,1.1297283362208923,2.4111239910125732,0.2870783507823944,0.5128359,1.185443223981485,2.339831829071045,0.2551559805870056,0.6125678,1.210113928327226,2.170151710510254,0.25754737854003906,0.63672066,1.0909959384439776,2.336345911026001,0.26841244101524353,0.639362,1.0905751423214785,2.4399209022521973,0.26627930998802185,0.589428,0.9651445899222422,2.2551045417785645,0.2979113459587097,0.70447797,0.6840283370786033,2.4034290313720703,0.3495817184448242,0.72877485,0.519132719565427,2.3022916316986084,0.3715150058269501,0.7477088,0.35218572166113865,2.143348455429077,0.36686649918556213,0.6041745,0.33903416610814696,2.278305768966675,0.40844401717185974,0.6273525,0.4067222145387708,2.4260435104370117,0.4126109182834625,0.663384,0.3312268785821834,2.373793601989746,0.4026244878768921,0.5046762,0.49674511583583125,2.2545979022979736,0.44084683060646057,0.5331769,0.7310535977852219,2.320918083190918
1,0.5727364420890808,0.4828675,0.7874554499412786,1.5935943126678467,0.017996158450841904,0.7165402,1.0731188607098945,0.4150959551334381,0.0477348268032074,0.7238249,1.0885492496489473,1.1968050003051758,0.05783434957265854,0.74070597,1.0912501341479157,0.8702289462089539,0.06468413770198822,0.6530155,1.0823138104036876,0.7512511014938354,0.1335255205631256,0.5689911,1.0756669554108917,1.6141659021377563,0.1419338583946228,0.5138467,1.0596681933921706,1.6453499794006348,0.20319965481758118,0.40368438,1.0462122684720307,1.8814568519592285,0.1919400840997696,0.41993207,1.0401615030225377,2.2841956615448,0.21100865304470062,0.40019584,1.050712741729259,2.3170478343963623,0.20615418255329132,0.37728283,1.034455737385524,2.1628804206848145,0.24187980592250824,0.32220826,1.0426223296302284,2.0705184936523438,0.22237646579742432,0.32458088,1.0499238198873475,2.560117244720459,0.23965269327163696,0.35760462,1.088763114274018,2.3316538333892822,0.2248188555240631,0.39495242,1.1020770349917282,2.328859567642212,0.2294197678565979,0.5040845,1.1490091714870125,2.3564293384552,0.18842771649360657,0.62359464,1.1501192331916015,2.205287218093872,0.2027190923690796,0.63153845,1.0563241432060966,2.3199493885040283,0.20915061235427856,0.64265203,1.0595070281537167,2.3752036094665527,0.20447133481502533,0.597246,0.9302366504703197,2.212327241897583,0.23833702504634857,0.70900494,0.6745266796658844,2.3634531497955322,0.272068589925766,0.7259028,0.5270811788265535,2.3976452350616455,0.2876023054122925,0.74266595,0.3638491015420293,2.1488633155822754,0.31079134345054626,0.6004512,0.3632221298789725,2.336174249649048,0.3608579933643341,0.6330842,0.4009164186593565,2.469916582107544,0.37666577100753784,0.6731348,0.29386931979229186,2.363070249557495,0.3579232096672058,0.4723389,0.4744595390409739,2.3844456672668457,0.4465186297893524,0.4824078,0.7305298526099075,2.216935157775879
1,0.5814667344093323,0.491401,0.779338192295773,1.4468449354171753,0.023851200938224792,0.7247682,1.105501589152035,0.3373427391052246,0.06252216547727585,0.72049195,1.126976580115508,1.4534022808074951,0.08829919993877411,0.73446107,1.1416253229180868,0.799804151058197,0.09899893403053284,0.6641456,1.1244411923203828,0.7791941165924072,0.197952538728714,0.579929,1.1192333931530254,1.5885789394378662,0.19852212071418762,0.5218764,1.0967613777943828,1.7075843811035156,0.25398850440979004,0.39939198,1.0797087303399262,1.9643608331680298,0.22516323626041412,0.43519565,1.0693324778674063,2.1253318786621094,0.24574224650859833,0.4273509,1.0814913223485774,2.3261075019836426,0.25030839443206787,0.37845618,1.054415800650589,2.3033342361450195,0.27049073576927185,0.30980343,1.0682115038060445,2.201322078704834,0.24158133566379547,0.35061175,1.0642336591588981,2.5853612422943115,0.2777184247970581,0.3757246,1.1264091265214138,2.3515102863311768,0.2695183753967285,0.38939145,1.122389918534611,2.5658321380615234,0.2999955713748932,0.47579765,1.1710236492123653,2.4645960330963135,0.2881247401237488,0.60334206,1.1776695730463607,2.1724233627319336,0.2799282670021057,0.6054394,1.0444981486599874,2.457592487335205,0.2990627884864807,0.6337992,1.0405329683664417,2.4535298347473145,0.29744961857795715,0.5888555,0.8903786690041388,2.2739715576171875,0.3255016803741455,0.7147189,0.5697105894280665,2.4229929447174072,0.3806961476802826,0.71903217,0.4109958052472744,2.313077926635742,0.4008692502975464,0.7395219,0.24374299441720262,2.2162742614746094,0.39739978313446045,0.6009833,0.23601581288583565,2.2426137924194336,0.4306959807872772,0.6281749,0.31553802715630935,2.3650054931640625,0.4616413414478302,0.6559127,0.22976674967735944,2.3656511306762695,0.4048243761062622,0.4892705,0.44659414753608323,2.261078357696533,0.4372342526912689,0.5313781,0.7265617898996343,2.278183698654175
1,0.5526794791221619,0.49015433,0.797626714431377,1.703390121459961,0.016195746138691902,0.729989,1.0672273663946206,0.4205830991268158,0.046107493340969086,0.7384598,1.0761501989353774,0.9267423152923584,0.048826705664396286,0.7496002,1.0802182517714791,0.9682837128639221,0.055126652121543884,0.6627656,1.0691457708611232,0.8169721364974976,0.11708555370569229,0.59336245,1.0631148709348457,1.4709293842315674,0.13040314614772797,0.53194106,1.0521340774421086,1.535517930984497,0.1818801909685135,0.4203447,1.0373653231789974,1.7747139930725098,0.16383688151836395,0.44861048,1.0316250670921976,2.2370054721832275,0.18361617624759674,0.43051967,1.0370493392521656,2.1509017944335938,0.20246069133281708,0.40360484,1.021566457955494,2.0654094219207764,0.22639057040214539,0.3362083,1.0300573460063953,2.052382230758667,0.21260637044906616,0.32438743,1.0384836876261876,2.599308490753174,0.22445110976696014,0.34332395,1.0702536791699053,2.370919942855835,0.20475861430168152,0.43553936,1.0899878629124773,2.2432034015655518,0.21040737628936768,0.49845013,1.1253798629951939,2.256591796875,0.20114363729953766,0.61306244,1.1103248510843329,2.152867555618286,0.191337451338768,0.62904364,1.0138564030529185,2.1032633781433105,0.20054180920124054,0.6352112,1.0150787525163654,2.1980438232421875,0.1876794844865799,0.5727819,0.8710497294923919,1.9905128479003906,0.22208526730537415,0.6984537,0.614754204116065,2.369940996170044,0.27118244767189026,0.7171138,0.4866356887452958,2.3254270553588867,0.2735663652420044,0.7466989,0.328925345397361,2.2135539054870605,0.28708282113075256,0.6022601,0.33419859033838023,2.3743722438812256,0.35254278779029846,0.63229054,0.3943042432681126,2.2972846031188965,0.35645779967308044,0.6618904,0.29507354042981565,2.35425066947937,0.3641379177570343,0.48771927,0.489912228904213,2.3128437995910645,0.44417864084243774,0.5220156,0.7220814020436855,2.3373210430145264
1,0.5856575965881348,0.49318245,0.803213062877435,1.589583158493042,0.01683996617794037,0.73023355,1.0701709387081548,0.382943719625473,0.053583815693855286,0.735019,1.0862473200179756,1.427492380142212,0.05382642522454262,0.7444326,1.0917779215171293,0.7400565147399902,0.06446787714958191,0.65769786,1.088481396155387,0.853277862071991,0.12221241742372513,0.5923696,1.0856828758487882,1.5741184949874878,0.14050926268100739,0.5329483,1.0655018009342225,1.836524486541748,0.20064187049865723,0.4424907,1.0545225026205156,1.7984015941619873,0.17470857501029968,0.4433729,1.0548493854705785,1.9823415279388428,0.21236328780651093,0.41709915,1.063612733153648,2.4040451049804688,0.18910767138004303,0.3894607,1.0425888483764194,2.0684292316436768,0.22929781675338745,0.35526896,1.055020062796326,2.0019640922546387,0.24034926295280457,0.3284077,1.0598164167673618,2.5022921562194824,0.2284766584634781,0.36093575,1.097316293192622,2.234895706176758,0.2249455451965332,0.40816882,1.1025794239521254,2.377474308013916,0.23006650805473328,0.48808405,1.1376801970642185,2.373286247253418,0.2058456540107727,0.61579984,1.1272338172679048,2.065955400466919,0.212930366396904,0.6457121,1.0278120473299588,2.2258803844451904,0.22466321289539337,0.611811,1.0259281143386385,2.313619613647461,0.21491658687591553,0.5924913,0.8933317008927685,2.2732224464416504,0.2423233538866043,0.70776176,0.6278791473960967,2.350513458251953,0.28708702325820923,0.7221527,0.47755712883601625,2.3656539916992188,0.2972974479198456,0.7373217,0.3141861668551521,2.2105681896209717,0.3366889953613281,0.5959353,0.31642990454074216,2.2485415935516357,0.38656648993492126,0.6172679,0.36719186017963956,2.390777349472046,0.3862495422363281,0.64976746,0.28180187070008583,2.355045795440674,0.3901238739490509,0.47387514,0.47349691811711087,2.2780802249908447,0.4483470022678375,0.5272981,0.7244613289309018,2.302678108215332
0,0.5624940991401672,0.5010978,0.8059405038814001,1.7775022983551025,0.014519673772156239,0.74598265,1.050013106242963,0.4285828173160553,0.031131181865930557,0.74968034,1.058722725839988,1.331619143486023,0.03772864490747452,0.75066173,1.059689832589088,1.0864815711975098,0.047133106738328934,0.67164546,1.0557399908711491,0.8708522915840149,0.09408321231603622,0.59857494,1.0492219752302319,1.4557468891143799,0.09650509059429169,0.5605517,1.0406058000030218,1.3908753395080566,0.1527193784713745,0.46517488,1.0294116487558425,1.8384467363357544,0.14645324647426605,0.4585451,1.0263804971023802,2.303062677383423,0.16658037900924683,0.45058545,1.0290541823463155,2.192856788635254,0.2030060589313507,0.419108,1.0186299787030608,2.019061326980591,0.19287444651126862,0.3489849,1.026114563369921,1.8438465595245361,0.21592548489570618,0.36080265,1.0301588017423904,2.3131661415100098,0.19570371508598328,0.3707358,1.0512959392495873,2.210470676422119,0.17697687447071075,0.44732082,1.0576848946017272,2.0279293060302734,0.17926481366157532,0.5299303,1.0607780665590456,1.9291486740112305,0.13378845155239105,0.6294627,1.018187042365986,1.8462717533111572,0.1416112631559372,0.6820098,0.9276172714250459,1.9505048990249634,0.1496056467294693,0.6444295,0.9271690416289912,1.8469982147216797,0.14746913313865662,0.5989244,0.8041078683809751,2.0793094635009766,0.1745641529560089,0.7043712,0.5831155513922858,2.2712576389312744,0.22498969733715057,0.72003466,0.46474868833313704,2.09649395942688,0.22761979699134827,0.754919,0.3169633680088271,2.0726943016052246,0.25466519594192505,0.60771054,0.32962597988103615,2.30812406539917,0.31343573331832886,0.65440226,0.36270404978268656,2.296783447265625,0.31146249175071716,0.67242503,0.23900212048810965,2.2961151599884033,0.3510855734348297,0.5109489,0.4655330771929969,2.3087685108184814,0.4649925231933594,0.5265383,0.7170349197977053,2.3432815074920654
0,0.5779900550842285,0.4927369,0.8071603497766203,1.727402925491333,0.015393495559692383,0.7428846,1.0552363115816157,0.4370366334915161,0.02987179346382618,0.7431472,1.0646398297682418,1.3129409551620483,0.03853388503193855,0.74666095,1.0670564148828772,0.988595187664032,0.04750208184123039,0.66906315,1.0619659758274644,0.9857326149940491,0.0895029678940773,0.6200565,1.0556623301624488,1.5048731565475464,0.10187443345785141,0.5532681,1.044530815479383,1.707580804824829,0.15021605789661407,0.4584609,1.0341146020090641,1.6936981678009033,0.14182531833648682,0.4709605,1.0321136584845962,2.33793568611145,0.16016621887683868,0.45863107,1.032381837605313,2.139382839202881,0.1806919425725937,0.4414102,1.0208615078643737,1.8654382228851318,0.21486647427082062,0.36816862,1.0268101517922485,1.885756492614746,0.19033870100975037,0.3800414,1.0303746648411205,2.326183319091797,0.19439442455768585,0.38584182,1.0535926615255864,2.2189106941223145,0.17193500697612762,0.4643922,1.0496428397723112,1.9917796850204468,0.18805120885372162,0.522588,1.0297051992985449,2.0148465633392334,0.14093752205371857,0.6107536,0.9792387076651036,1.9907926321029663,0.14113153517246246,0.6690251,0.8672437194931499,2.0255703926086426,0.14778824150562286,0.6536045,0.866085044843715,1.9374377727508545,0.1580047309398651,0.59732664,0.7345946271740849,1.8288999795913696,0.20339299738407135,0.6978444,0.5112716505020736,2.232924699783325,0.21376603841781616,0.71551865,0.40520024432102164,2.1793501377105713,0.25021204352378845,0.7494052,0.26557468663159867,2.038830280303955,0.26239505410194397,0.6096412,0.2676937460831017,2.390875816345215,0.32329869270324707,0.65021354,0.30048283611817317,2.3128273487091064,0.33178964257240295,0.6723096,0.18736312541389472,2.2778310775756836,0.35672688484191895,0.5075595,0.4414244446053461,2.314871311187744,0.49510326981544495,0.5419714,0.7228876054432273,2.280686855316162
1,0.542776346206665,0.48449948,0.790349202819874,1.7304489612579346,0.017218733206391335,0.7115299,1.0716372881999128,0.442827045917511,0.035835012793540955,0.72534525,1.0847030880674242,1.0938993692398071,0.05057297274470329,0.7356133,1.093027081177066,0.8707683086395264,0.0517699308693409,0.6685411,1.0805573209116226,1.090211272239685,0.10938281565904617,0.5992522,1.0728081248363912,1.5252341032028198,0.12681090831756592,0.5395027,1.061492213724267,1.6808819770812988,0.18366283178329468,0.4244009,1.0460633892569093,1.7421523332595825,0.16295741498470306,0.45416865,1.0450096603443266,2.1900243759155273,0.18667815625667572,0.4321481,1.046607448982912,2.2919018268585205,0.21674099564552307,0.407857,1.027447170423282,2.2076432704925537,0.21336863934993744,0.35332048,1.0410011817092075,1.9994261264801025,0.21060825884342194,0.3563299,1.0468371591459504,2.615349292755127,0.22080083191394806,0.37901044,1.0828443628589084,2.2053427696228027,0.2109183371067047,0.44202748,1.0880178808545822,2.0874876976013184,0.22849731147289276,0.5232978,1.1044200141183027,2.2583515644073486,0.19263680279254913,0.6011049,1.0736542170680181,2.0944643020629883,0.187570720911026,0.66836697,0.9696573952795542,2.127798557281494,0.1741686463356018,0.66132236,0.963222184819748,2.1575472354888916,0.18961326777935028,0.59555596,0.8292525556793032,2.1622250080108643,0.22090493142604828,0.7048048,0.5709995720329559,2.230132818222046,0.24780404567718506,0.7262611,0.4532733621191505,2.415914297103882,0.2754257619380951,0.7515551,0.30886455716466066,2.1713123321533203,0.28461596369743347,0.6006623,0.3063068746498325,2.3945839405059814,0.34759843349456787,0.63698906,0.38715330587917407,2.399294376373291,0.35183945298194885,0.6597841,0.26488120800616,2.378282308578491,0.3400474786758423,0.5030477,0.4906627351609144,2.4043166637420654,0.4400172233581543,0.5121179,0.7226370144723498,2.282489776611328
1,0.5603567361831665,0.48360127,0.7948413497718678,1.6078932285308838,0.021023865789175034,0.73064774,1.0882788582857117,0.40790557861328125,0.04819381609559059,0.72142684,1.1031964138352515,1.0577938556671143,0.07443591952323914,0.73409563,1.1133185370518317,0.8553359508514404,0.0763855129480362,0.667588,1.0960690684958303,0.9051015973091125,0.1604240983724594,0.5820794,1.0915196971946035,1.4225690364837646,0.180437833070755,0.5397558,1.07862887536282,1.592761754989624,0.23487231135368347,0.39720404,1.063211770317485,1.8557522296905518,0.1975080966949463,0.43386263,1.058214197101738,2.223637342453003,0.21882356703281403,0.40889743,1.0620630230952068,2.3861002922058105,0.2283368706703186,0.3857621,1.0399673559602827,2.20768141746521,0.25772541761398315,0.29781923,1.0500906025851668,2.216966152191162,0.22727681696414948,0.31660903,1.05088531064696,2.55037260055542,0.25026288628578186,0.34634662,1.0951113750058874,2.296114444732666,0.246608167886734,0.39076063,1.0926077200703428,2.361703395843506,0.26005926728248596,0.4819213,1.1026976165053517,2.4865288734436035,0.24518300592899323,0.6016783,1.0759859909356024,2.301422119140625,0.254915714263916,0.6340059,0.9395440657405528,2.3255059719085693,0.253635436296463,0.6313946,0.9270263283022749,2.3815665245056152,0.25675052404403687,0.5879778,0.7509957279564636,2.292785167694092,0.30057963728904724,0.6944535,0.42088944542107215,2.3721189498901367,0.36775726079940796,0.7144639,0.25765669691759663,2.355015754699707,0.3802404999732971,0.74255663,0.10532925185548134,2.2168421745300293,0.38052529096603394,0.59144866,0.12854227609808025,2.306809902191162,0.4212341010570526,0.61852497,0.22492013116988716,2.407947540283203,0.44096457958221436,0.64762807,0.12475067358780542,2.313368320465088,0.39745524525642395,0.47741184,0.4259830082434168,2.2519853115081787,0.45869725942611694,0.5247996,0.7169627109834051,2.282089948654175
1,0.5753892660140991,0.49641877,0.7865286086015847,1.4605283737182617,0.023511042818427086,0.71926135,1.1012659477112454,0.42062970995903015,0.061300843954086304,0.7355222,1.1202223359239458,1.424787163734436,0.08720043301582336,0.7458273,1.1373404438403556,0.8721137046813965,0.09537942707538605,0.6655974,1.1217557312093924,0.9821203947067261,0.18987566232681274,0.5939255,1.116892853771805,1.6309434175491333,0.19952775537967682,0.53911704,1.0957920829382615,1.8175835609436035,0.26010075211524963,0.42391714,1.077498964851829,1.9366931915283203,0.22659654915332794,0.45587716,1.0734820139779873,2.3073232173919678,0.2468280792236328,0.43091023,1.0883413945454077,2.3901658058166504,0.249477818608284,0.3998444,1.0592187871998182,2.333458185195923,0.2809283435344696,0.35532942,1.0795645473196493,2.1898045539855957,0.25508663058280945,0.34148803,1.0786836306500633,2.5575151443481445,0.2883572578430176,0.36282223,1.1454303907121657,2.3863816261291504,0.2772420048713684,0.41897762,1.1512793352652373,2.454254150390625,0.3038506805896759,0.49970856,1.2284307046976617,2.417532444000244,0.29946398735046387,0.61724174,1.2617112615587678,2.1980748176574707,0.28579646348953247,0.6470546,1.133077536331013,2.4966650009155273,0.30197951197624207,0.6487281,1.1165607269086186,2.463393211364746,0.292611688375473,0.58679736,0.9862657603344265,2.3043720722198486,0.32517364621162415,0.69921505,0.6749992910386523,2.420466899871826,0.3870299458503723,0.7202978,0.4838015214662885,2.3417205810546875,0.3989851772785187,0.7474237,0.3060041757008247,2.2254204750061035,0.3919719159603119,0.5988749,0.30926211882688054,2.2980165481567383,0.4261462390422821,0.62720764,0.38125195016471825,2.3979618549346924,0.46158307790756226,0.65955985,0.3099097336271977,2.3630146980285645,0.40842533111572266,0.49791288,0.4850164586040123,2.277250051498413,0.4299120306968689,0.49306026,0.7238710660282129,2.4083807468414307
0,0.5350651144981384,0.47803685,0.7981803193514686,1.797914981842041,0.015468430705368519,0.73202264,1.0517096947019824,0.469560444355011,0.027888335287570953,0.7459848,1.0607547601613712,1.3091378211975098,0.035104330629110336,0.7473493,1.0617427385892115,0.9216102361679077,0.03889676183462143,0.6746812,1.053545484100682,1.0122907161712646,0.08227867633104324,0.59937406,1.0467620911820712,1.3444174528121948,0.08983784168958664,0.54278696,1.038537893989483,1.8432798385620117,0.137751504778862,0.4357403,1.0241129746280884,1.7499120235443115,0.1379651427268982,0.4290557,1.0223229683399528,2.0847976207733154,0.1506679803133011,0.4104279,1.0273311095652558,2.2022616863250732,0.17850910127162933,0.3812593,1.0148755032030417,2.1899499893188477,0.1987684965133667,0.34926417,1.024262208039758,1.7991820573806763,0.1876816749572754,0.34186092,1.0290021696600398,2.372548818588257,0.18325696885585785,0.364866,1.053783296051755,2.2880613803863525,0.1598554253578186,0.42008632,1.060758752906594,1.8141670227050781,0.16942456364631653,0.49500576,1.0698251628632816,2.0275888442993164,0.12552790343761444,0.61604846,1.0355282179529721,1.9907296895980835,0.11348006874322891,0.6759502,0.9544386344660618,2.1790034770965576,0.13270190358161926,0.64755243,0.9596413742957751,2.0303244590759277,0.132944256067276,0.60267425,0.8508540905356846,2.0577149391174316,0.14527225494384766,0.7044297,0.6488538953872934,2.158289670944214,0.17584647238254547,0.72645724,0.5443856303759085,2.262333393096924,0.19645880162715912,0.75149304,0.4188701390594186,2.1129422187805176,0.2165156453847885,0.6063026,0.4028546800437475,2.2904763221740723,0.27400562167167664,0.64319974,0.4422862810373173,2.231027364730835,0.26323994994163513,0.6669348,0.3209155717408501,2.2497377395629883,0.3122934401035309,0.4925982,0.5136883650271724,2.424359083175659,0.434015691280365,0.5042229,0.7263269458432353,2.4117395877838135
1,0.5487651228904724,0.4940665,0.8054684729879156,1.7935118675231934,0.014839112758636475,0.74326974,1.0444108631660676,0.4766067862510681,0.02741055376827717,0.7495121,1.0529226589474292,1.347879409790039,0.03460138663649559,0.7576051,1.0541075664559647,0.8572742342948914,0.0394851416349411,0.67521596,1.0497789782242684,1.132854700088501,0.0825369656085968,0.6048816,1.0438649386330379,1.1703660488128662,0.08542183041572571,0.5496633,1.0361640930358924,1.7908469438552856,0.1423162817955017,0.461044,1.0262469615464533,1.7564570903778076,0.1284153312444687,0.4829234,1.0233133228360232,2.241363286972046,0.14129823446273804,0.4771024,1.027375281244872,2.254432201385498,0.15377867221832275,0.4562372,1.0177689098392313,2.1557650566101074,0.19284088909626007,0.37639368,1.0226499946156398,1.803659439086914,0.18842589855194092,0.39512435,1.0267939027215713,2.426729917526245,0.17187972366809845,0.4066831,1.0508171169133396,2.0634169578552246,0.16140064597129822,0.47505844,1.0558888201894492,2.049741744995117,0.165614515542984,0.5366014,1.0598122581336937,1.9770913124084473,0.12059730291366577,0.63323474,1.026148051709383,1.7764155864715576,0.11659108102321625,0.6776071,0.9516271914060666,1.8657786846160889,0.13072319328784943,0.66417074,0.9557149578483776,1.878900170326233,0.13567040860652924,0.6094038,0.8443536264431952,2.011204719543457,0.16134728491306305,0.720739,0.6419633079022518,2.087754964828491,0.18761034309864044,0.72085434,0.5376365751529081,2.0735316276550293,0.20596225559711456,0.7601133,0.4089680421095279,1.9768028259277344,0.2204570174217224,0.6128292,0.42127138681796544,2.204786539077759,0.26885277032852173,0.65442795,0.43715573999111346,2.2962207794189453,0.2875836491584778,0.6779455,0.313059788703763,2.2242894172668457,0.331485778093338,0.52422684,0.5091982836523927,2.3256618976593018,0.47232019901275635,0.54382306,0.7271997053521868,2.3377532958984375
