features,count,auc
"['L26_Entropy', 'L23_HFER', 'L0_Entropy', 'L7_HFER', 'L1_Fiedler']",5,0.6919398907103825
"['L26_Entropy', 'L16_HFER', 'L21_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6919398907103825
"['L26_Entropy', 'L16_HFER', 'L0_Entropy', 'L1_Fiedler', 'L18_HFER']",5,0.6919398907103825
"['L26_Entropy', 'L21_HFER', 'L0_Entropy', 'L1_Fiedler', 'L18_HFER']",5,0.6919398907103825
"['L26_Entropy', 'L21_HFER', 'L7_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6919398907103825
"['L15_Fiedler', 'L26_HFER', 'L23_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.691256830601093
"['L26_Entropy', 'L21_HFER', 'L1_Fiedler']",3,0.6912568306010929
"['L15_Fiedler', 'L26_HFER', 'L21_HFER', 'L1_Fiedler']",4,0.6912568306010929
"['L26_HFER', 'L26_Entropy', 'L1_Fiedler', 'L18_HFER']",4,0.6912568306010929
"['L15_Fiedler', 'L26_HFER', 'L22_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6912568306010929
"['L26_HFER', 'L26_Entropy', 'L0_Entropy', 'L12_Fiedler', 'L1_Fiedler']",5,0.6912568306010929
"['L26_Entropy', 'L24_HFER', 'L21_HFER', 'L12_Fiedler', 'L1_Fiedler']",5,0.6912568306010929
"['L26_Entropy', 'L16_HFER', 'L21_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6912568306010929
"['L26_Entropy', 'L23_HFER', 'L16_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6912568306010928
"['L26_Entropy', 'L23_HFER', 'L0_Entropy', 'L1_Fiedler', 'L18_HFER']",5,0.6912568306010928
"['L26_Entropy', 'L0_Entropy', 'L7_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6912568306010928
"['L15_Fiedler', 'L26_HFER', 'L16_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6905737704918034
"['L26_Entropy', 'L24_HFER', 'L12_Fiedler', 'L1_Fiedler']",4,0.6905737704918032
"['L26_Entropy', 'L24_HFER', 'L1_Fiedler', 'L18_HFER']",4,0.6905737704918032
"['L26_Entropy', 'L21_HFER', 'L0_Entropy', 'L1_Fiedler']",4,0.6905737704918032
"['L26_Entropy', 'L12_Entropy', 'L1_Fiedler', 'L18_HFER']",4,0.6905737704918032
"['L15_Fiedler', 'L26_HFER', 'L16_HFER', 'L21_HFER', 'L1_Fiedler']",5,0.6905737704918032
"['L15_Fiedler', 'L26_Entropy', 'L23_HFER', 'L12_Entropy', 'L1_Fiedler']",5,0.6905737704918032
"['L26_Entropy', 'L21_HFER', 'L0_Entropy', 'L7_HFER', 'L1_Fiedler']",5,0.6905737704918032
"['L26_Entropy', 'L24_HFER', 'L16_HFER', 'L1_Fiedler']",4,0.6898907103825137
"['L15_Fiedler', 'L26_HFER', 'L12_Fiedler', 'L7_HFER', 'L1_Fiedler']",5,0.6898907103825137
"['L15_Fiedler', 'L26_Entropy', 'L16_HFER', 'L12_Entropy', 'L1_Fiedler']",5,0.6898907103825137
"['L15_Fiedler', 'L26_Entropy', 'L0_Smoothness', 'L0_Entropy', 'L1_Fiedler']",5,0.6898907103825137
"['L15_Fiedler', 'L26_Entropy', 'L12_Entropy', 'L7_HFER', 'L1_Fiedler']",5,0.6898907103825137
"['L26_Entropy', 'L16_HFER', 'L21_HFER', 'L0_Entropy', 'L1_Fiedler']",5,0.6898907103825137
"['L26_HFER', 'L26_Entropy', 'L21_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6898907103825136
"['L15_Fiedler', 'L0_Entropy', 'L12_Fiedler']",3,0.6892076502732241
"['L15_Fiedler', 'L26_HFER', 'L16_HFER', 'L1_Fiedler']",4,0.6892076502732241
"['L15_Fiedler', 'L26_Entropy', 'L0_Smoothness', 'L21_HFER', 'L1_Fiedler']",5,0.6892076502732241
"['L26_HFER', 'L26_Entropy', 'L7_HFER', 'L1_Fiedler']",4,0.689207650273224
"['L26_Entropy', 'L16_HFER', 'L22_HFER', 'L1_Fiedler']",4,0.689207650273224
"['L26_Entropy', 'L16_HFER', 'L0_Entropy', 'L7_HFER', 'L1_Fiedler']",5,0.689207650273224
"['L15_Fiedler', 'L26_HFER', 'L23_HFER', 'L1_Fiedler']",4,0.6885245901639344
"['L26_HFER', 'L26_Entropy', 'L23_HFER', 'L1_Fiedler']",4,0.6885245901639344
"['L26_Entropy', 'L24_HFER', 'L23_HFER', 'L1_Fiedler']",4,0.6885245901639344
"['L26_Entropy', 'L23_HFER', 'L0_Entropy', 'L1_Fiedler']",4,0.6885245901639344
"['L26_Entropy', 'L23_HFER', 'L7_HFER', 'L1_Fiedler']",4,0.6885245901639344
"['L15_Fiedler', 'L26_Entropy', 'L24_HFER', 'L0_Entropy', 'L1_Fiedler']",5,0.6885245901639344
"['L26_HFER', 'L26_Entropy', 'L16_HFER', 'L0_Entropy', 'L1_Fiedler']",5,0.6885245901639344
"['L26_HFER', 'L26_Entropy', 'L16_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6885245901639344
"['L26_HFER', 'L26_Entropy', 'L16_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6885245901639344
"['L26_Entropy', 'L24_HFER', 'L23_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6885245901639344
"['L26_Entropy', 'L23_HFER', 'L7_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6885245901639344
"['L26_Entropy', 'L16_HFER', 'L22_HFER', 'L21_HFER', 'L1_Fiedler']",5,0.6885245901639344
"['L26_Entropy', 'L23_HFER', 'L21_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6878415300546449
"['L26_Entropy', 'L22_HFER', 'L1_Fiedler']",3,0.6878415300546448
"['L15_Fiedler', 'L26_Entropy', 'L21_HFER', 'L12_Entropy']",4,0.6878415300546448
"['L15_Fiedler', 'L26_HFER', 'L16_HFER', 'L12_Fiedler', 'L1_Fiedler']",5,0.6878415300546448
"['L15_Fiedler', 'L26_HFER', 'L0_Entropy', 'L7_HFER', 'L1_Fiedler']",5,0.6878415300546448
"['L26_HFER', 'L26_Entropy', 'L23_HFER', 'L16_HFER', 'L1_Fiedler']",5,0.6878415300546448
"['L26_HFER', 'L26_Entropy', 'L16_HFER', 'L21_HFER', 'L1_Fiedler']",5,0.6878415300546448
"['L26_HFER', 'L26_Entropy', 'L0_Entropy', 'L1_Fiedler', 'L18_HFER']",5,0.6878415300546448
"['L26_Entropy', 'L24_HFER', 'L23_HFER', 'L16_HFER', 'L1_Fiedler']",5,0.6878415300546448
"['L26_Entropy', 'L23_HFER', 'L16_HFER', 'L22_HFER', 'L1_Fiedler']",5,0.6878415300546448
"['L26_Entropy', 'L23_HFER', 'L16_HFER', 'L21_HFER', 'L1_Fiedler']",5,0.6878415300546448
"['L26_Entropy', 'L23_HFER', 'L16_HFER', 'L0_Entropy', 'L1_Fiedler']",5,0.6878415300546448
"['L26_Entropy', 'L23_HFER', 'L16_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6878415300546448
"['L26_Entropy', 'L23_HFER', 'L21_HFER', 'L0_Entropy', 'L1_Fiedler']",5,0.6878415300546448
"['L26_HFER', 'L26_Entropy', 'L21_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6878415300546447
"['L26_HFER', 'L12_Fiedler', 'L1_Fiedler', 'L18_HFER']",4,0.6871584699453552
"['L26_Entropy', 'L24_HFER', 'L12_Fiedler', 'L7_HFER', 'L1_Fiedler']",5,0.6871584699453552
"['L26_Entropy', 'L0_Smoothness', 'L12_Fiedler', 'L1_Fiedler', 'L18_HFER']",5,0.6871584699453552
"['L26_Entropy', 'L12_Entropy', 'L7_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6871584699453552
"['L26_Entropy', 'L23_HFER', 'L22_HFER', 'L1_Fiedler']",4,0.6871584699453551
"['L26_Entropy', 'L22_HFER', 'L1_Fiedler', 'L18_HFER']",4,0.6871584699453551
"['L15_Fiedler', 'L26_HFER', 'L16_HFER', 'L22_HFER', 'L1_Fiedler']",5,0.6871584699453551
"['L15_Fiedler', 'L26_Entropy', 'L22_HFER', 'L0_Entropy', 'L1_Fiedler']",5,0.6871584699453551
"['L26_HFER', 'L26_Entropy', 'L23_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6871584699453551
"['L26_Entropy', 'L16_HFER', 'L22_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6871584699453551
"['L26_Entropy', 'L16_HFER', 'L22_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6871584699453551
"['L26_Entropy', 'L12_Entropy', 'L7_HFER', 'L1_Fiedler']",4,0.6864754098360657
"['L26_Entropy', 'L24_HFER', 'L1_Fiedler']",3,0.6864754098360656
"['L26_Entropy', 'L24_HFER', 'L21_HFER', 'L1_Fiedler']",4,0.6864754098360656
"['L26_Entropy', 'L23_HFER', 'L21_HFER', 'L1_Fiedler']",4,0.6864754098360656
"['L26_Entropy', 'L0_Smoothness', 'L12_Fiedler', 'L1_Fiedler']",4,0.6864754098360656
"['L15_Fiedler', 'L26_HFER', 'L23_HFER', 'L16_HFER', 'L1_Fiedler']",5,0.6864754098360656
"['L15_Fiedler', 'L26_HFER', 'L23_HFER', 'L21_HFER', 'L1_Fiedler']",5,0.6864754098360656
"['L15_Fiedler', 'L26_HFER', 'L0_Entropy', 'L1_Fiedler', 'L18_HFER']",5,0.6864754098360656
"['L15_Fiedler', 'L26_Entropy', 'L22_HFER', 'L12_Entropy', 'L1_Fiedler']",5,0.6864754098360656
"['L15_Fiedler', 'L26_Entropy', 'L12_Entropy', 'L12_Fiedler', 'L1_Fiedler']",5,0.6864754098360656
"['L26_HFER', 'L26_Entropy', 'L22_HFER', 'L21_HFER', 'L1_Fiedler']",5,0.6864754098360656
"['L26_Entropy', 'L24_HFER', 'L23_HFER', 'L22_HFER', 'L1_Fiedler']",5,0.6864754098360656
"['L26_Entropy', 'L24_HFER', 'L16_HFER', 'L22_HFER', 'L1_Fiedler']",5,0.6864754098360656
"['L26_Entropy', 'L24_HFER', 'L16_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6864754098360656
"['L26_Entropy', 'L23_HFER', 'L21_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6864754098360656
"['L26_Entropy', 'L16_HFER', 'L12_Entropy', 'L7_HFER', 'L1_Fiedler']",5,0.6864754098360656
"['L26_Entropy', 'L22_HFER', 'L21_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6864754098360656
"['L26_Entropy', 'L12_Entropy', 'L12_Fiedler', 'L1_Fiedler', 'L18_HFER']",5,0.6864754098360656
"['L26_Entropy', 'L22_HFER', 'L21_HFER', 'L1_Fiedler']",4,0.6864754098360655
"['L26_Entropy', 'L24_HFER', 'L16_HFER', 'L21_HFER', 'L1_Fiedler']",5,0.6864754098360655
"['L26_Entropy', 'L21_HFER', 'L12_Entropy', 'L1_Fiedler', 'L18_HFER']",5,0.6864754098360655
"['L15_Fiedler', 'L26_Entropy', 'L12_Fiedler']",3,0.6857923497267759
"['L15_Fiedler', 'L26_Entropy', 'L12_Entropy', 'L1_Fiedler']",4,0.6857923497267759
"['L15_Fiedler', 'L0_Entropy', 'L12_Fiedler', 'L7_HFER']",4,0.6857923497267759
"['L26_Entropy', 'L24_HFER', 'L22_HFER', 'L1_Fiedler']",4,0.6857923497267759
"['L26_Entropy', 'L24_HFER', 'L0_Entropy', 'L1_Fiedler']",4,0.6857923497267759
"['L26_HFER', 'L26_Entropy', 'L23_HFER', 'L0_Entropy', 'L1_Fiedler']",5,0.6857923497267759
"['L26_HFER', 'L26_Entropy', 'L22_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6857923497267759
"['L26_HFER', 'L26_Entropy', 'L21_HFER', 'L0_Entropy', 'L1_Fiedler']",5,0.6857923497267759
"['L26_Entropy', 'L24_HFER', 'L21_HFER', 'L7_HFER', 'L1_Fiedler']",5,0.6857923497267759
"['L26_Entropy', 'L24_HFER', 'L7_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6857923497267759
"['L26_Entropy', 'L23_HFER', 'L22_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6857923497267759
"['L26_Entropy', 'L22_HFER', 'L7_HFER', 'L1_Fiedler', 'L18_HFER']",5,0.6857923497267759
