features,count,auc
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L24_Smoothness']",5,0.8972470469263056
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L30_HFER']",5,0.8970764722724808
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness', 'L17_Entropy']",5,0.8968145183398213
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L17_Entropy']",5,0.896497736839861
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L4_Smoothness']",5,0.8964977368398608
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness']",5,0.8964185414648708
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy']",5,0.8962418748591237
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L4_Smoothness', 'L24_Entropy']",5,0.8960347484937649
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness', 'L6_Fiedler']",5,0.8959616450706971
"['L1_Fiedler', 'L26_Smoothness', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness']",5,0.8956996911380375
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness', 'L4_Smoothness']",5,0.8956935991861152
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness']",4,0.8956814152822705
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L6_Fiedler']",5,0.8956448635707366
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L17_Entropy']",5,0.8955778520995913
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler', 'L25_HFER']",5,0.895571760147669
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L10_Fiedler']",5,0.8952427947438639
"['L27_Smoothness', 'L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness']",5,0.8952306108400193
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L30_HFER']",5,0.8952184269361746
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler', 'L30_HFER']",5,0.8951514154650292
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness']",5,0.8951331396092622
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L30_HFER']",5,0.8951270476573399
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness', 'L21_Entropy']",5,0.8950965878977283
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness', 'L6_Fiedler']",5,0.8950356683785051
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness', 'L25_HFER']",5,0.8950295764265829
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness', 'L30_HFER']",5,0.8949930247150489
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness', 'L30_HFER']",5,0.8949625649554375
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L25_HFER']",5,0.8948711856766027
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Entropy']",4,0.8948041742054571
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness', 'L25_HFER']",5,0.8948041742054571
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L4_Smoothness']",5,0.8947371627343118
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness', 'L24_Entropy']",5,0.8947310707823894
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L6_Fiedler']",5,0.8946396915035547
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L6_Fiedler', 'L24_Entropy']",5,0.8945848639362538
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy']",5,0.8945239444170306
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L17_Entropy']",5,0.8944264731862734
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness']",4,0.8944203812343513
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L25_HFER', 'L2_Smoothness']",5,0.8943960134266621
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L30_HFER']",5,0.8943716456189728
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy', 'L24_Entropy']",5,0.8943107260997496
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L2_Smoothness']",5,0.8942924502439826
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L17_Entropy', 'L24_Entropy']",5,0.8942802663401381
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L4_Smoothness', 'L25_HFER']",5,0.8942498065805266
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L19_Entropy', 'L3_Smoothness']",5,0.8941584273016916
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness']",4,0.8940853238786239
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness']",5,0.894030496311323
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness', 'L17_Entropy']",5,0.8940244043594009
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness', 'L28_Smoothness']",5,0.8940244043594008
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L6_Fiedler']",5,0.8939573928882554
"['L1_Fiedler', 'L25_Smoothness', 'L0_Fiedler', 'L5_Smoothness', 'L3_Smoothness']",5,0.8939147492247992
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L4_Smoothness']",5,0.8938842894651876
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy']",5,0.893872105561343
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness', 'L10_Fiedler']",5,0.8938660136094205
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L10_Fiedler', 'L24_Entropy']",5,0.8938233699459643
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L25_HFER', 'L24_Entropy']",5,0.893738082619052
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness']",5,0.8937258987152075
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L4_Smoothness']",5,0.8936345194363727
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L10_Fiedler']",5,0.8934822206383147
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness']",5,0.8934213011190916
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness', 'L6_Fiedler']",5,0.8933969333114024
"['L27_Smoothness', 'L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness']",5,0.8933177379364123
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness', 'L4_Smoothness']",5,0.8932994620806451
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness', 'L17_Entropy']",5,0.893275094272956
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness']",4,0.8930862437633641
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L4_Smoothness']",5,0.8930131403402966
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L21_Entropy']",5,0.8929765886287626
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness', 'L2_Smoothness']",5,0.8929765886287625
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L24_Entropy']",5,0.8929704966768403
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L28_Smoothness']",5,0.8928425656864717
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy', 'L28_Smoothness']",5,0.8928060139749378
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness']",5,0.8927755542153262
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L25_HFER', 'L2_Smoothness']",5,0.8927450944557146
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L10_Fiedler']",5,0.8927085427441807
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L19_Entropy', 'L3_Smoothness']",5,0.892635439321113
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L17_Entropy']",5,0.8926293473691905
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L30_HFER', 'L24_Entropy']",5,0.892598887609579
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L3_Smoothness', 'L2_Smoothness']",5,0.8925075083307443
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L4_Smoothness', 'L30_HFER']",5,0.8925075083307443
"['L1_Fiedler', 'L25_Smoothness', 'L0_Fiedler', 'L23_Smoothness', 'L28_Smoothness']",5,0.8925075083307442
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.8924465888115212
"['L1_Fiedler', 'L5_Smoothness', 'L19_Entropy', 'L3_Smoothness', 'L24_Smoothness']",5,0.8924222210038317
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L30_HFER']",5,0.8923978531961425
"['L1_Fiedler', 'L0_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Entropy']",5,0.8923734853884534
"['L1_Fiedler', 'L0_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L24_Smoothness']",5,0.8923369336769194
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L21_Entropy', 'L28_Smoothness']",5,0.8923186578211524
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler', 'L24_Entropy']",5,0.8923064739173079
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness', 'L30_HFER']",5,0.8922029107346284
"['L1_Fiedler', 'L26_Smoothness', 'L0_Fiedler', 'L5_Smoothness', 'L3_Smoothness']",5,0.8921846348788616
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness']",4,0.8921480831673276
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L4_Smoothness', 'L25_HFER']",5,0.8921480831673275
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness']",5,0.8921419912154053
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler', 'L17_Entropy']",5,0.8921298073115607
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.8920993475519491
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L28_Smoothness']",5,0.8919165889942797
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L10_Fiedler', 'L28_Smoothness']",5,0.8919104970423573
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L2_Smoothness']",5,0.8918922211865904
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L25_HFER']",5,0.8918678533789011
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness', 'L2_Smoothness']",5,0.8918313016673672
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L4_Smoothness', 'L17_Entropy']",5,0.891770382148144
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness']",4,0.8917581982442995
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L30_HFER', 'L24_Entropy']",5,0.8917277384846878
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L10_Fiedler']",5,0.8917277384846878
"['L1_Fiedler', 'L5_Smoothness', 'L19_Entropy', 'L3_Smoothness', 'L24_Entropy']",5,0.891691186773154
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L28_Smoothness']",5,0.8916790028693093
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness']",4,0.8916241753020084
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L6_Fiedler', 'L4_Smoothness']",5,0.8916058994462415
"['L27_Smoothness', 'L1_Fiedler', 'L0_Fiedler', 'L5_Smoothness', 'L3_Smoothness']",5,0.8915449799270184
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness', 'L4_Smoothness']",5,0.8915084282154846
"['L1_Fiedler', 'L5_Smoothness', 'L24_Smoothness', 'L25_HFER', 'L2_Smoothness']",5,0.8914901523597175
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L25_HFER']",5,0.8914475086962614
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L19_Entropy', 'L3_Smoothness']",5,0.8914353247924166
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L30_HFER']",5,0.8914231408885721
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L28_Smoothness']",5,0.8913926811289605
"['L1_Fiedler', 'L5_Smoothness', 'L24_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.8913013018501258
"['L1_Fiedler', 'L26_Smoothness', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness']",5,0.891264750138592
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L10_Fiedler', 'L30_HFER']",5,0.8912464742828251
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L10_Fiedler', 'L28_Smoothness']",5,0.8911916467155242
"['L27_Smoothness', 'L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L30_HFER']",5,0.8911855547636018
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L25_HFER', 'L2_Smoothness']",5,0.8911733708597572
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L30_HFER']",5,0.8910637157251555
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy', 'L4_Smoothness']",5,0.8910515318213108
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L30_HFER', 'L2_Smoothness']",5,0.8910454398693887
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L4_Smoothness']",5,0.8910393479174662
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L25_HFER', 'L2_Smoothness']",5,0.8909845203501654
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L2_Smoothness']",5,0.8909053249751753
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L10_Fiedler', 'L6_Fiedler']",5,0.8908870491194084
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L30_HFER', 'L25_HFER']",5,0.8908626813117192
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L30_HFER', 'L17_Entropy']",5,0.8908139456963405
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L30_HFER']",4,0.890765210080962
"['L27_Smoothness', 'L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler']",5,0.8907286583694282
"['L27_Smoothness', 'L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L28_Smoothness']",5,0.8907164744655836
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L17_Entropy', 'L2_Smoothness']",5,0.8907164744655834
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L6_Fiedler']",5,0.8906981986098166
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L25_HFER', 'L24_Entropy']",5,0.8906981986098166
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L4_Smoothness', 'L24_Entropy']",5,0.8906129112829041
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L4_Smoothness']",4,0.8906007273790595
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L10_Fiedler', 'L25_HFER']",5,0.8905885434752149
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L25_HFER']",5,0.8905702676194479
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.8904727963886909
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L6_Fiedler', 'L17_Entropy']",5,0.8903875090617785
"['L1_Fiedler', 'L25_Smoothness', 'L0_Fiedler', 'L23_Smoothness', 'L6_Fiedler']",5,0.8903570493021669
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy', 'L17_Entropy']",5,0.8903326814944776
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L2_Smoothness']",5,0.8903083136867883
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L4_Smoothness']",5,0.890302221734866
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy', 'L6_Fiedler']",5,0.8902961297829438
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L10_Fiedler', 'L24_Entropy']",5,0.8902778539271768
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler', 'L2_Smoothness']",5,0.8902778539271767
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L21_Entropy', 'L30_HFER']",5,0.89025957807141
"['L27_Smoothness', 'L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L25_HFER']",5,0.8902595780714099
"['L1_Fiedler', 'L23_Smoothness', 'L24_Smoothness', 'L6_Fiedler', 'L25_HFER']",5,0.8902352102637207
"['L1_Fiedler', 'L26_Smoothness', 'L25_Smoothness', 'L23_Smoothness', 'L30_HFER']",5,0.8902230263598759
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L21_Entropy', 'L6_Fiedler']",5,0.8902230263598759
"['L1_Fiedler', 'L5_Smoothness', 'L19_Entropy', 'L3_Smoothness', 'L28_Smoothness']",5,0.8902108424560313
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L24_Entropy']",5,0.8901742907444974
"['L27_Smoothness', 'L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L24_Entropy']",5,0.8901377390329636
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L6_Fiedler']",5,0.8901316470810412
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L25_HFER', 'L24_Entropy']",5,0.8900829114656627
"['L1_Fiedler', 'L0_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L3_Smoothness']",5,0.8900524517060511
"['L1_Fiedler', 'L26_Smoothness', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler']",5,0.8900158999945172
"['L1_Fiedler', 'L5_Smoothness', 'L19_Entropy', 'L23_Smoothness', 'L3_Smoothness']",5,0.889973256331061
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L25_HFER']",4,0.8899671643791388
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L4_Smoothness', 'L17_Entropy']",5,0.8899671643791386
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness', 'L2_Smoothness']",5,0.8899610724272163
"['L27_Smoothness', 'L1_Fiedler', 'L5_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.8899184287637601
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy']",4,0.8898148655810808
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L17_Entropy']",4,0.8898087736291584
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L21_Entropy', 'L25_HFER']",5,0.8897661299657023
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L25_HFER', 'L17_Entropy']",5,0.8896869345907121
"['L1_Fiedler', 'L5_Smoothness', 'L4_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.889607739215722
"['L1_Fiedler', 'L26_Smoothness', 'L5_Smoothness', 'L4_Smoothness', 'L25_HFER']",5,0.8895346357926542
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler']",4,0.8895163599368874
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L6_Fiedler']",4,0.8895102679849651
"['L1_Fiedler', 'L25_Smoothness', 'L0_Fiedler', 'L5_Smoothness', 'L23_Smoothness']",5,0.8895041760330428
"['L1_Fiedler', 'L5_Smoothness', 'L23_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.8894798082253534
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L6_Fiedler', 'L4_Smoothness']",5,0.8894676243215087
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L17_Entropy']",5,0.8894615323695866
"['L1_Fiedler', 'L26_Smoothness', 'L25_Smoothness', 'L23_Smoothness', 'L25_HFER']",5,0.8894249806580526
"['L1_Fiedler', 'L0_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L28_Smoothness']",5,0.889412796754208
"['L1_Fiedler', 'L26_Smoothness', 'L25_Smoothness', 'L23_Smoothness', 'L24_Entropy']",5,0.8894067048022858
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.8893518772349849
"['L1_Fiedler', 'L25_Smoothness', 'L0_Fiedler', 'L23_Smoothness', 'L30_HFER']",5,0.8893457852830626
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L21_Entropy']",5,0.88933969333114
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L10_Fiedler', 'L17_Entropy']",5,0.8893336013792179
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L10_Fiedler', 'L6_Fiedler']",5,0.8893092335715287
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L23_Smoothness', 'L6_Fiedler']",5,0.8892909577157618
"['L1_Fiedler', 'L25_Smoothness', 'L19_Entropy', 'L23_Smoothness', 'L30_HFER']",5,0.889278773811917
"['L1_Fiedler', 'L5_Smoothness', 'L28_Smoothness', 'L2_Smoothness', 'L24_Entropy']",5,0.8892726818599948
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L17_Entropy', 'L24_Entropy']",5,0.8892300381965387
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L3_Smoothness', 'L24_Entropy']",5,0.8892178542926941
"['L1_Fiedler', 'L25_Smoothness', 'L19_Entropy', 'L23_Smoothness', 'L28_Smoothness']",5,0.8892056703888493
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L24_Entropy']",4,0.8891691186773154
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L10_Fiedler', 'L4_Smoothness']",5,0.8891691186773154
"['L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L10_Fiedler', 'L17_Entropy']",5,0.8891386589177038
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness']",3,0.8891325669657815
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L21_Entropy', 'L10_Fiedler']",5,0.8891021072061699
"['L1_Fiedler', 'L5_Smoothness', 'L3_Smoothness', 'L4_Smoothness', 'L25_HFER']",5,0.8890716474465584
"['L1_Fiedler', 'L25_Smoothness', 'L19_Entropy', 'L23_Smoothness', 'L25_HFER']",5,0.8890472796388691
"['L27_Smoothness', 'L1_Fiedler', 'L25_Smoothness', 'L23_Smoothness', 'L17_Entropy']",5,0.8889985440234905
"['L1_Fiedler', 'L25_Smoothness', 'L5_Smoothness', 'L25_HFER', 'L17_Entropy']",5,0.8889924520715682
"['L1_Fiedler', 'L5_Smoothness', 'L24_Smoothness', 'L4_Smoothness', 'L25_HFER']",5,0.888949808408112
"['L1_Fiedler', 'L25_Smoothness', 'L19_Entropy', 'L23_Smoothness', 'L6_Fiedler']",5,0.8885964751966177
