features,count,auc
"['L0_Fiedler', 'L24_HFER', 'L25_HFER', 'L20_HFER', 'L27_HFER']",5,0.8331538275920922
"['L0_Fiedler', 'L24_HFER', 'L23_Entropy', 'L22_HFER', 'L27_HFER']",5,0.8331244004213971
"['L0_Fiedler', 'L24_HFER', 'L1_Smoothness', 'L27_HFER', 'L30_HFER']",5,0.833000806304477
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L16_HFER', 'L27_HFER']",5,0.8329831500020598
"['L0_Fiedler', 'L24_HFER', 'L23_Entropy', 'L29_HFER', 'L27_HFER']",5,0.8329242956606695
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L31_HFER', 'L30_HFER']",5,0.8328772121875571
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L27_HFER']",4,0.8327006491633856
"['L0_Fiedler', 'L24_HFER', 'L19_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8326123676512999
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L14_HFER', 'L27_HFER']",5,0.832535857007492
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L29_HFER', 'L27_HFER']",5,0.8325299715733531
"['L0_Fiedler', 'L24_HFER', 'L19_HFER', 'L27_HFER', 'L30_HFER']",5,0.8324475754954065
"['L0_Fiedler', 'L25_HFER', 'L0_Smoothness', 'L27_HFER', 'L30_HFER']",5,0.8323063250760693
"['L0_Fiedler', 'L25_HFER', 'L16_HFER', 'L27_HFER', 'L30_HFER']",5,0.8323004396419301
"['L0_Fiedler', 'L24_HFER', 'L31_HFER', 'L27_HFER', 'L30_HFER']",5,0.8322180435639834
"['L0_Fiedler', 'L25_HFER', 'L0_Smoothness', 'L1_Smoothness', 'L27_HFER']",5,0.8321768455250101
"['L24_HFER', 'L23_Entropy', 'L16_HFER', 'L1_Fiedler', 'L27_HFER']",5,0.83217684552501
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L19_HFER', 'L27_HFER']",5,0.8321415329201758
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L0_Smoothness', 'L27_HFER']",5,0.8321415329201758
"['L0_Fiedler', 'L24_HFER', 'L14_HFER', 'L27_HFER', 'L30_HFER']",5,0.8319002301204749
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L1_Smoothness', 'L30_HFER']",5,0.8318825738180579
"['L0_Fiedler', 'L24_HFER', 'L29_HFER', 'L27_HFER', 'L30_HFER']",5,0.8318472612132233
"['L0_Fiedler', 'L24_HFER', 'L16_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8318413757790843
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L22_HFER', 'L27_HFER']",5,0.8318413757790842
"['L24_HFER', 'L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L30_HFER']",5,0.8317884068718329
"['L0_Fiedler', 'L24_HFER', 'L23_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8317472088328596
"['L24_HFER', 'L23_Entropy', 'L21_Entropy', 'L1_Fiedler', 'L27_HFER']",5,0.8317177816621643
"['L0_Fiedler', 'L24_HFER', 'L26_HFER', 'L27_HFER', 'L30_HFER']",5,0.8316353855842177
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L20_HFER', 'L27_HFER']",5,0.831570645808688
"['L0_Fiedler', 'L24_HFER', 'L16_HFER', 'L27_HFER', 'L30_HFER']",5,0.831429395389351
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L19_HFER', 'L27_HFER']",5,0.8313764264820995
"['L0_Fiedler', 'L24_HFER', 'L0_Smoothness', 'L27_HFER', 'L30_HFER']",5,0.8313528847455433
"['L0_Fiedler', 'L25_HFER', 'L1_Smoothness', 'L27_HFER', 'L30_HFER']",5,0.831335228443126
"['L0_Fiedler', 'L24_HFER', 'L26_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.831323457574848
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L1_Smoothness', 'L30_HFER']",5,0.8312881449700137
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L27_HFER']",4,0.8312587177993185
"['L0_Fiedler', 'L24_HFER', 'L22_HFER', 'L27_HFER', 'L30_HFER']",5,0.8312528323651793
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L29_HFER', 'L27_HFER']",5,0.831088040209286
"['L24_HFER', 'L23_Entropy', 'L0_Smoothness', 'L1_Fiedler', 'L27_HFER']",5,0.8310703839068689
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L26_HFER', 'L27_HFER']",5,0.8310056441313395
"['L0_Fiedler', 'L25_HFER', 'L31_HFER', 'L27_HFER', 'L30_HFER']",5,0.8309821023947832
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L1_Fiedler', 'L27_HFER']",5,0.8309762169606442
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L23_HFER', 'L27_HFER']",5,0.8309526752240879
"['L0_Fiedler', 'L24_HFER', 'L29_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8309173626192536
"['L0_Fiedler', 'L24_HFER', 'L20_HFER', 'L27_HFER', 'L30_HFER']",5,0.8308938208826975
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L21_Entropy', 'L27_HFER']",5,0.8308761645802801
"['L0_Fiedler', 'L12_HFER', 'L25_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8307878830681945
"['L0_Fiedler', 'L24_HFER', 'L14_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8307819976340555
"['L0_Fiedler', 'L12_HFER', 'L25_HFER', 'L21_Entropy', 'L27_HFER']",5,0.8307702267657773
"['L0_Fiedler', 'L24_HFER', 'L1_Smoothness', 'L27_HFER']",4,0.8306642889512744
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L23_HFER', 'L27_HFER']",5,0.8306584035171355
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L26_HFER', 'L27_HFER']",5,0.8306466326488573
"['L0_Fiedler', 'L25_HFER', 'L19_HFER', 'L27_HFER', 'L30_HFER']",5,0.8305818928733277
"['L0_Fiedler', 'L24_HFER', 'L20_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8305348094002154
"['L0_Fiedler', 'L24_HFER', 'L31_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8305289239660764
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L19_HFER', 'L27_HFER']",5,0.8305171530977983
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L22_HFER', 'L27_HFER']",5,0.8304347570198516
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L23_HFER', 'L27_HFER']",5,0.8304112152832954
"['L0_Fiedler', 'L25_HFER', 'L23_HFER', 'L27_HFER', 'L30_HFER']",5,0.8303876735467391
"['L0_Fiedler', 'L12_HFER', 'L25_HFER', 'L1_Fiedler', 'L27_HFER']",5,0.8303759026784612
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L20_HFER', 'L27_HFER']",5,0.8303759026784611
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L19_HFER', 'L27_HFER']",5,0.8303347046394878
"['L24_HFER', 'L23_Entropy', 'L12_HFER', 'L1_Fiedler', 'L30_HFER']",5,0.8303052774687925
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L31_HFER', 'L27_HFER']",5,0.8302699648639581
"['L0_Fiedler', 'L24_HFER', 'L23_Entropy', 'L0_Smoothness', 'L30_HFER']",5,0.8301699124835943
"['L0_Fiedler', 'L24_HFER', 'L27_HFER', 'L30_HFER']",4,0.8301404853128991
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L31_HFER', 'L27_HFER']",5,0.8300345474983963
"['L0_Fiedler', 'L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L30_HFER']",5,0.8300286620642572
"['L0_Fiedler', 'L24_HFER', 'L22_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8299580368545885
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L0_Smoothness', 'L30_HFER']",5,0.8298991825131982
"['L0_Fiedler', 'L25_HFER', 'L27_HFER', 'L30_HFER']",4,0.8298815262107808
"['L0_Fiedler', 'L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L30_HFER']",5,0.8298344427376686
"['L0_Fiedler', 'L25_HFER', 'L16_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8298226718693904
"['L0_Fiedler', 'L25_HFER', 'L29_HFER', 'L27_HFER', 'L30_HFER']",5,0.8296814214500533
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L1_Fiedler', 'L27_HFER']",5,0.8295637127672723
"['L0_Fiedler', 'L25_HFER', 'L22_HFER', 'L27_HFER', 'L30_HFER']",5,0.8295578273331332
"['L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L27_HFER', 'L30_HFER']",5,0.8294636603869084
"['L0_Fiedler', 'L25_HFER', 'L14_HFER', 'L27_HFER', 'L30_HFER']",5,0.8294048060455181
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L27_HFER']",4,0.8293753788748228
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L29_HFER', 'L27_HFER']",5,0.8293047536651542
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L31_HFER', 'L27_HFER']",5,0.8292341284554855
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L19_HFER', 'L30_HFER']",5,0.8292047012847903
"['L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L19_HFER', 'L27_HFER']",5,0.8291929304165122
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L19_HFER', 'L27_HFER']",5,0.8291870449823732
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L27_HFER']",4,0.8291281906409826
"['L23_Entropy', 'L12_HFER', 'L25_HFER', 'L1_Fiedler', 'L27_HFER']",5,0.829045794563036
"['L0_Fiedler', 'L25_HFER', 'L26_HFER', 'L27_HFER', 'L30_HFER']",5,0.829039909128897
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L14_HFER', 'L30_HFER']",5,0.8289987110899235
"['L0_Fiedler', 'L1_Fiedler', 'L23_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8289810547875064
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L26_HFER', 'L27_HFER']",5,0.8289516276168111
"['L0_Fiedler', 'L25_HFER', 'L0_Smoothness', 'L1_Smoothness', 'L30_HFER']",5,0.8289163150119769
"['L0_Fiedler', 'L24_HFER', 'L0_Smoothness', 'L1_Smoothness', 'L30_HFER']",5,0.8288927732754207
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L29_HFER', 'L27_HFER']",5,0.828822148065752
"['L0_Fiedler', 'L25_HFER', 'L20_HFER', 'L27_HFER', 'L30_HFER']",5,0.8287220956853882
"['L24_HFER', 'L25_HFER', 'L1_Fiedler', 'L27_HFER', 'L30_HFER']",5,0.8286691267781369
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L29_HFER', 'L27_HFER']",5,0.8286632413439977
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L16_HFER', 'L27_HFER']",5,0.8285985015684683
"['L0_Fiedler', 'L24_HFER', 'L19_HFER', 'L23_HFER', 'L27_HFER']",5,0.8285926161343292
"['L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L31_HFER', 'L30_HFER']",5,0.8285219909246605
"['L0_Fiedler', 'L25_HFER', 'L16_HFER', 'L1_Fiedler', 'L27_HFER']",5,0.8285102200563825
"['L0_Fiedler', 'L24_HFER', 'L25_HFER', 'L0_Smoothness', 'L30_HFER']",5,0.828457251149131
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L27_HFER']",4,0.8283866259394623
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L26_HFER', 'L27_HFER']",5,0.8283689696370453
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L23_HFER', 'L27_HFER']",5,0.8282983444273766
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L1_Smoothness', 'L30_HFER']",5,0.8282806881249596
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L22_HFER', 'L27_HFER']",5,0.8282630318225425
"['L0_Fiedler', 'L24_HFER', 'L16_HFER', 'L1_Fiedler', 'L27_HFER']",5,0.8281747503104567
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L1_Fiedler', 'L30_HFER']",5,0.8281629794421785
"['L0_Fiedler', 'L25_HFER', 'L0_Smoothness', 'L1_Fiedler', 'L27_HFER']",5,0.8280688124959538
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L14_HFER', 'L27_HFER']",5,0.8278981349059213
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L14_HFER', 'L27_HFER']",5,0.827868707735226
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L20_HFER', 'L30_HFER']",5,0.8278275096962529
"['L0_Fiedler', 'L24_HFER', 'L23_Entropy', 'L0_Smoothness', 'L1_Smoothness']",5,0.8278039679596966
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L26_HFER', 'L27_HFER']",5,0.8277745407890011
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L22_HFER', 'L27_HFER']",5,0.8277215718817499
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L26_HFER', 'L27_HFER']",5,0.8276744884086374
"['L0_Fiedler', 'L25_HFER', 'L19_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8276744884086374
"['L23_Entropy', 'L25_HFER', 'L21_Entropy', 'L1_Fiedler', 'L27_HFER']",5,0.8276156340672469
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L22_HFER', 'L27_HFER']",5,0.8275685505941346
"['L24_HFER', 'L23_Entropy', 'L0_Smoothness', 'L1_Fiedler', 'L30_HFER']",5,0.8275450088575784
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L31_HFER', 'L27_HFER']",5,0.8274920399503269
"['L0_Fiedler', 'L12_HFER', 'L25_HFER', 'L1_Fiedler', 'L30_HFER']",5,0.8274861545161879
"['L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L23_HFER', 'L27_HFER']",5,0.8274684982137708
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L27_HFER']",4,0.8274626127796317
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L23_HFER', 'L30_HFER']",5,0.8274508419113537
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L14_HFER', 'L27_HFER']",5,0.8274449564772145
"['L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L1_Smoothness', 'L27_HFER']",5,0.8274390710430755
"['L0_Fiedler', 'L24_HFER', 'L0_Smoothness', 'L23_HFER', 'L27_HFER']",5,0.8274155293065192
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L29_HFER', 'L27_HFER']",5,0.8273919875699631
"['L0_Fiedler', 'L24_HFER', 'L0_Smoothness', 'L1_Fiedler', 'L27_HFER']",5,0.8273919875699631
"['L24_HFER', 'L23_Entropy', 'L16_HFER', 'L1_Fiedler', 'L30_HFER']",5,0.8273684458334069
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L16_HFER', 'L27_HFER']",5,0.8273566749651288
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L31_HFER', 'L27_HFER']",5,0.8273507895309897
"['L0_Fiedler', 'L25_HFER', 'L0_Smoothness', 'L21_Entropy', 'L27_HFER']",5,0.8273449040968507
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L1_Fiedler', 'L30_HFER']",5,0.8273449040968506
"['L23_Entropy', 'L25_HFER', 'L16_HFER', 'L1_Fiedler', 'L27_HFER']",5,0.8273272477944335
"['L0_Fiedler', 'L25_HFER', 'L1_Fiedler', 'L20_HFER', 'L27_HFER']",5,0.8273095914920164
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L23_HFER', 'L30_HFER']",5,0.827256622584765
"['L24_HFER', 'L23_Entropy', 'L12_HFER', 'L0_Smoothness', 'L27_HFER']",5,0.8272389662823478
"['L0_Fiedler', 'L1_Fiedler', 'L31_HFER', 'L23_HFER', 'L30_HFER']",5,0.8271918828092354
"['L0_Fiedler', 'L24_HFER', 'L1_Fiedler', 'L20_HFER', 'L27_HFER']",5,0.827133028467845
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L14_HFER', 'L27_HFER']",5,0.8271153721654277
"['L0_Fiedler', 'L24_HFER', 'L23_HFER', 'L27_HFER']",4,0.8271036012971497
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L27_HFER']",4,0.8270682886923154
"['L0_Fiedler', 'L24_HFER', 'L0_Smoothness', 'L31_HFER', 'L30_HFER']",5,0.8270270906533421
"['L24_HFER', 'L1_Fiedler', 'L23_HFER', 'L27_HFER', 'L30_HFER']",5,0.827021205219203
"['L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L14_HFER', 'L27_HFER']",5,0.8270094343509249
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L31_HFER', 'L27_HFER']",5,0.8269152674047
"['L0_Fiedler', 'L25_HFER', 'L21_Entropy', 'L20_HFER', 'L27_HFER']",5,0.8268917256681438
"['L0_Fiedler', 'L25_HFER', 'L1_Smoothness', 'L27_HFER']",4,0.8268328713267534
"['L0_Fiedler', 'L24_HFER', 'L19_HFER', 'L26_HFER', 'L27_HFER']",5,0.8267916732877801
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L29_HFER', 'L27_HFER']",5,0.8267445898146676
"['L0_Fiedler', 'L24_HFER', 'L26_HFER', 'L23_HFER', 'L27_HFER']",5,0.8266916209074162
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L20_HFER', 'L27_HFER']",5,0.82666807917086
"['L23_Entropy', 'L25_HFER', 'L1_Fiedler', 'L26_HFER', 'L27_HFER']",5,0.8266445374343039
"['L0_Fiedler', 'L24_HFER', 'L16_HFER', 'L23_HFER', 'L27_HFER']",5,0.8266268811318868
"['L0_Fiedler', 'L25_HFER', 'L0_Smoothness', 'L1_Fiedler', 'L30_HFER']",5,0.8266033393953306
"['L0_Fiedler', 'L25_HFER', 'L29_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8265150578832448
"['L24_HFER', 'L1_Fiedler', 'L29_HFER', 'L27_HFER', 'L30_HFER']",5,0.8264620889759932
"['L0_Fiedler', 'L24_HFER', 'L19_HFER', 'L27_HFER']",4,0.8264091200687418
"['L0_Fiedler', 'L24_HFER', 'L21_Entropy', 'L22_HFER', 'L27_HFER']",5,0.8263620365956295
"['L0_Fiedler', 'L25_HFER', 'L16_HFER', 'L1_Fiedler', 'L30_HFER']",5,0.8263561511614903
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L22_HFER', 'L27_HFER']",5,0.8263502657273514
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L22_HFER', 'L30_HFER']",5,0.8263502657273514
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L16_HFER', 'L27_HFER']",5,0.8263326094249344
"['L24_HFER', 'L23_Entropy', 'L1_Fiedler', 'L30_HFER']",4,0.826303182254239
"['L24_HFER', 'L25_HFER', 'L21_Entropy', 'L1_Fiedler', 'L27_HFER']",5,0.8263031822542389
"['L0_Fiedler', 'L23_Entropy', 'L1_Fiedler', 'L31_HFER', 'L1_Smoothness']",5,0.8262972968200999
"['L0_Fiedler', 'L24_HFER', 'L12_HFER', 'L0_Smoothness', 'L27_HFER']",5,0.8262855259518218
"['L0_Fiedler', 'L24_HFER', 'L19_HFER', 'L31_HFER', 'L27_HFER']",5,0.8262678696494048
"['L0_Fiedler', 'L25_HFER', 'L26_HFER', 'L1_Smoothness', 'L27_HFER']",5,0.8262678696494046
